"timeStamp","precinctId","countyName","voteType","candidate","votes","delta"
"2020-11-27 04:08:19.000","West Alma","Harlan","total","bidenj","55","55"
"2020-11-27 04:08:19.000","West Alma","Harlan","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","New/Former Resident","Hayes","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hayes","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hayes","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Precinct 1","Hayes","total","trumpd","165","165"
"2020-11-27 04:08:19.000","Precinct 1","Hayes","total","bidenj","7","7"
"2020-11-27 04:08:19.000","Precinct 1","Hayes","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Precinct 2","Hayes","total","trumpd","171","171"
"2020-11-27 04:08:19.000","Precinct 2","Hayes","total","bidenj","13","13"
"2020-11-27 04:08:19.000","Precinct 2","Hayes","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Precinct 3","Hayes","total","trumpd","158","158"
"2020-11-27 04:08:19.000","Precinct 3","Hayes","total","bidenj","14","14"
"2020-11-27 04:08:19.000","Precinct 3","Hayes","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Culbertson","Hitchcock","total","trumpd","500","500"
"2020-11-27 04:08:19.000","Culbertson","Hitchcock","total","bidenj","57","57"
"2020-11-27 04:08:19.000","Culbertson","Hitchcock","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","New/Former Resident","Hitchcock","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hitchcock","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hitchcock","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Palisade","Hitchcock","total","trumpd","148","148"
"2020-11-27 04:08:19.000","Palisade","Hitchcock","total","bidenj","21","21"
"2020-11-27 04:08:19.000","Palisade","Hitchcock","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Stratton","Hitchcock","total","trumpd","276","276"
"2020-11-27 04:08:19.000","Stratton","Hitchcock","total","bidenj","36","36"
"2020-11-27 04:08:19.000","Stratton","Hitchcock","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Trenton","Hitchcock","total","trumpd","340","340"
"2020-11-27 04:08:19.000","Trenton","Hitchcock","total","bidenj","61","61"
"2020-11-27 04:08:19.000","Trenton","Hitchcock","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","01 Antelope, Iowa & Verdigris","Holt","total","trumpd","176","176"
"2020-11-27 04:08:19.000","01 Antelope, Iowa & Verdigris","Holt","total","bidenj","44","44"
"2020-11-27 04:08:19.000","01 Antelope, Iowa & Verdigris","Holt","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","02 Atkinson & Surrounding Twps","Holt","total","trumpd","549","549"
"2020-11-27 04:08:19.000","02 Atkinson & Surrounding Twps","Holt","total","bidenj","65","65"
"2020-11-27 04:08:19.000","02 Atkinson & Surrounding Twps","Holt","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","03 Chambers & Surrounding Twps","Holt","total","trumpd","454","454"
"2020-11-27 04:08:19.000","03 Chambers & Surrounding Twps","Holt","total","bidenj","41","41"
"2020-11-27 04:08:19.000","03 Chambers & Surrounding Twps","Holt","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","04 Emmet & Northeast Twps","Holt","total","trumpd","227","227"
"2020-11-27 04:08:19.000","04 Emmet & Northeast Twps","Holt","total","bidenj","25","25"
"2020-11-27 04:08:19.000","04 Emmet & Northeast Twps","Holt","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","05 Ewing, Golden & Deloit","Holt","total","trumpd","348","348"
"2020-11-27 04:08:19.000","05 Ewing, Golden & Deloit","Holt","total","bidenj","23","23"
"2020-11-27 04:08:19.000","05 Ewing, Golden & Deloit","Holt","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","06 Inman Twp","Holt","total","trumpd","142","142"
"2020-11-27 04:08:19.000","06 Inman Twp","Holt","total","bidenj","23","23"
"2020-11-27 04:08:19.000","06 Inman Twp","Holt","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","07 Stuart & Cleveland Twps","Holt","total","trumpd","443","443"
"2020-11-27 04:08:19.000","07 Stuart & Cleveland Twps","Holt","total","bidenj","58","58"
"2020-11-27 04:08:19.000","07 Stuart & Cleveland Twps","Holt","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","08 Grattan & Shields Twps","Holt","total","trumpd","490","490"
"2020-11-27 04:08:19.000","08 Grattan & Shields Twps","Holt","total","bidenj","50","50"
"2020-11-27 04:08:19.000","08 Grattan & Shields Twps","Holt","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","09 Atkinson Ward I","Holt","total","trumpd","542","542"
"2020-11-27 04:08:19.000","09 Atkinson Ward I","Holt","total","bidenj","98","98"
"2020-11-27 04:08:19.000","09 Atkinson Ward I","Holt","total","jorgensenj","21","21"
"2020-11-27 04:08:19.000","10 O'Neill Ward I","Holt","total","trumpd","423","423"
"2020-11-27 04:08:19.000","10 O'Neill Ward I","Holt","total","bidenj","105","105"
"2020-11-27 04:08:19.000","10 O'Neill Ward I","Holt","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","11 O'Neill Ward II","Holt","total","trumpd","462","462"
"2020-11-27 04:08:19.000","11 O'Neill Ward II","Holt","total","bidenj","73","73"
"2020-11-27 04:08:19.000","11 O'Neill Ward II","Holt","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","12 O'Neill Ward III","Holt","total","trumpd","269","269"
"2020-11-27 04:08:19.000","12 O'Neill Ward III","Holt","total","bidenj","37","37"
"2020-11-27 04:08:19.000","12 O'Neill Ward III","Holt","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","13 O'Neill Ward IV","Holt","total","trumpd","244","244"
"2020-11-27 04:08:19.000","13 O'Neill Ward IV","Holt","total","bidenj","44","44"
"2020-11-27 04:08:19.000","13 O'Neill Ward IV","Holt","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","New/Former Resident","Holt","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Holt","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Holt","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hooker","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Hooker","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Hooker","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Precinct 1","Hooker","total","trumpd","375","375"
"2020-11-27 04:08:19.000","Precinct 1","Hooker","total","bidenj","59","59"
"2020-11-27 04:08:19.000","Precinct 1","Hooker","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Dannebrog","Howard","total","trumpd","345","345"
"2020-11-27 04:08:19.000","Dannebrog","Howard","total","bidenj","110","110"
"2020-11-27 04:08:19.000","Dannebrog","Howard","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Elba","Howard","total","trumpd","244","244"
"2020-11-27 04:08:19.000","Elba","Howard","total","bidenj","43","43"
"2020-11-27 04:08:19.000","Elba","Howard","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Loup Fork","Howard","total","trumpd","171","171"
"2020-11-27 04:08:19.000","Loup Fork","Howard","total","bidenj","40","40"
"2020-11-27 04:08:19.000","Loup Fork","Howard","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","New/Former Resident","Howard","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Howard","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Howard","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Posen","Howard","total","trumpd","221","221"
"2020-11-27 04:08:19.000","Posen","Howard","total","bidenj","42","42"
"2020-11-27 04:08:19.000","Posen","Howard","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Spring Creek","Howard","total","trumpd","155","155"
"2020-11-27 04:08:19.000","Spring Creek","Howard","total","bidenj","22","22"
"2020-11-27 04:08:19.000","Spring Creek","Howard","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","St. Libory","Howard","total","trumpd","366","366"
"2020-11-27 04:08:19.000","St. Libory","Howard","total","bidenj","56","56"
"2020-11-27 04:08:19.000","St. Libory","Howard","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","St. Paul Ward I","Howard","total","trumpd","569","569"
"2020-11-27 04:08:19.000","St. Paul Ward I","Howard","total","bidenj","132","132"
"2020-11-27 04:08:19.000","St. Paul Ward I","Howard","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","St. Paul Ward II","Howard","total","trumpd","715","715"
"2020-11-27 04:08:19.000","St. Paul Ward II","Howard","total","bidenj","203","203"
"2020-11-27 04:08:19.000","St. Paul Ward II","Howard","total","jorgensenj","20","20"
"2020-11-27 04:08:19.000","Buckley-Antelope-Endicott","Jefferson","total","trumpd","342","342"
"2020-11-27 04:08:19.000","Buckley-Antelope-Endicott","Jefferson","total","bidenj","104","104"
"2020-11-27 04:08:19.000","Buckley-Antelope-Endicott","Jefferson","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Cub-Rock Creek","Jefferson","total","trumpd","177","177"
"2020-11-27 04:08:19.000","Cub-Rock Creek","Jefferson","total","bidenj","39","39"
"2020-11-27 04:08:19.000","Cub-Rock Creek","Jefferson","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Eureka-Washington","Jefferson","total","trumpd","157","157"
"2020-11-27 04:08:19.000","Eureka-Washington","Jefferson","total","bidenj","43","43"
"2020-11-27 04:08:19.000","Eureka-Washington","Jefferson","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Jefferson-Pleasant-Newton","Jefferson","total","trumpd","321","321"
"2020-11-27 04:08:19.000","Jefferson-Pleasant-Newton","Jefferson","total","bidenj","122","122"
"2020-11-27 04:08:19.000","Jefferson-Pleasant-Newton","Jefferson","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Lincoln-Meridian-Fairbury-Rich","Jefferson","total","trumpd","241","241"
"2020-11-27 04:08:19.000","Lincoln-Meridian-Fairbury-Rich","Jefferson","total","bidenj","84","84"
"2020-11-27 04:08:19.000","Lincoln-Meridian-Fairbury-Rich","Jefferson","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","New/Former Resident","Jefferson","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Jefferson","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Jefferson","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Plymouth-Gibson","Jefferson","total","trumpd","311","311"
"2020-11-27 04:08:19.000","Plymouth-Gibson","Jefferson","total","bidenj","105","105"
"2020-11-27 04:08:19.000","Plymouth-Gibson","Jefferson","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","Ward I","Jefferson","total","trumpd","235","235"
"2020-11-27 04:08:19.000","Ward I","Jefferson","total","bidenj","128","128"
"2020-11-27 04:08:19.000","Ward I","Jefferson","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Ward II","Jefferson","total","trumpd","186","186"
"2020-11-27 04:08:19.000","Ward II","Jefferson","total","bidenj","88","88"
"2020-11-27 04:08:19.000","Ward II","Jefferson","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Ward III","Jefferson","total","trumpd","304","304"
"2020-11-27 04:08:19.000","Ward III","Jefferson","total","bidenj","137","137"
"2020-11-27 04:08:19.000","Ward III","Jefferson","total","jorgensenj","18","18"
"2020-11-27 04:08:19.000","Ward IV","Jefferson","total","trumpd","342","342"
"2020-11-27 04:08:19.000","Ward IV","Jefferson","total","bidenj","166","166"
"2020-11-27 04:08:19.000","Ward IV","Jefferson","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","Nemaha I","Johnson","total","trumpd","226","226"
"2020-11-27 04:08:19.000","Nemaha I","Johnson","total","bidenj","103","103"
"2020-11-27 04:08:19.000","Nemaha I","Johnson","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Nemaha II","Johnson","total","trumpd","440","440"
"2020-11-27 04:08:19.000","Nemaha II","Johnson","total","bidenj","232","232"
"2020-11-27 04:08:19.000","Nemaha II","Johnson","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","New/Former Resident","Johnson","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Johnson","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Johnson","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Spring Creek","Johnson","total","trumpd","213","213"
"2020-11-27 04:08:19.000","Spring Creek","Johnson","total","bidenj","66","66"
"2020-11-27 04:08:19.000","Spring Creek","Johnson","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Sterling","Johnson","total","trumpd","444","444"
"2020-11-27 04:08:19.000","Sterling","Johnson","total","bidenj","175","175"
"2020-11-27 04:08:19.000","Sterling","Johnson","total","jorgensenj","20","20"
"2020-11-27 04:08:19.000","Todd Creek","Johnson","total","trumpd","124","124"
"2020-11-27 04:08:19.000","Todd Creek","Johnson","total","bidenj","49","49"
"2020-11-27 04:08:19.000","Todd Creek","Johnson","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Western","Johnson","total","trumpd","71","71"
"2020-11-27 04:08:19.000","Western","Johnson","total","bidenj","22","22"
"2020-11-27 04:08:19.000","Western","Johnson","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Center","Kearney","total","trumpd","395","395"
"2020-11-27 04:08:19.000","Center","Kearney","total","bidenj","132","132"
"2020-11-27 04:08:19.000","Center","Kearney","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Cosmo/Grant","Kearney","total","trumpd","75","75"
"2020-11-27 04:08:19.000","Cosmo/Grant","Kearney","total","bidenj","16","16"
"2020-11-27 04:08:19.000","Cosmo/Grant","Kearney","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Eaton","Kearney","total","trumpd","87","87"
"2020-11-27 04:08:19.000","Eaton","Kearney","total","bidenj","17","17"
"2020-11-27 04:08:19.000","Eaton","Kearney","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Liberty/Lincoln/May","Kearney","total","trumpd","211","211"
"2020-11-27 04:08:19.000","Liberty/Lincoln/May","Kearney","total","bidenj","40","40"
"2020-11-27 04:08:19.000","Liberty/Lincoln/May","Kearney","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Logan/Hayes/Sherman","Kearney","total","trumpd","253","253"
"2020-11-27 04:08:19.000","Logan/Hayes/Sherman","Kearney","total","bidenj","28","28"
"2020-11-27 04:08:19.000","Logan/Hayes/Sherman","Kearney","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Lowell","Kearney","total","trumpd","90","90"
"2020-11-27 04:08:19.000","Lowell","Kearney","total","bidenj","18","18"
"2020-11-27 04:08:19.000","Lowell","Kearney","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Mirage","Kearney","total","trumpd","396","396"
"2020-11-27 04:08:19.000","Mirage","Kearney","total","bidenj","89","89"
"2020-11-27 04:08:19.000","Mirage","Kearney","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","New/Former Resident","Kearney","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Kearney","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Kearney","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Newark/Blaine","Kearney","total","trumpd","345","345"
"2020-11-27 04:08:19.000","Newark/Blaine","Kearney","total","bidenj","90","90"
"2020-11-27 04:08:19.000","Newark/Blaine","Kearney","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","North","Kearney","total","trumpd","307","307"
"2020-11-27 04:08:19.000","North","Kearney","total","bidenj","106","106"
"2020-11-27 04:08:19.000","North","Kearney","total","jorgensenj","20","20"
"2020-11-27 04:08:19.000","Oneida","Kearney","total","trumpd","222","222"
"2020-11-27 04:08:19.000","Oneida","Kearney","total","bidenj","42","42"
"2020-11-27 04:08:19.000","Oneida","Kearney","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","South","Kearney","total","trumpd","441","441"
"2020-11-27 04:08:19.000","South","Kearney","total","bidenj","123","123"
"2020-11-27 04:08:19.000","South","Kearney","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","BRULE","Keith","total","trumpd","376","376"
"2020-11-27 04:08:19.000","BRULE","Keith","total","bidenj","64","64"
"2020-11-27 04:08:19.000","BRULE","Keith","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","FIFTH WARD","Keith","total","trumpd","514","514"
"2020-11-27 04:08:19.000","FIFTH WARD","Keith","total","bidenj","152","152"
"2020-11-27 04:08:19.000","FIFTH WARD","Keith","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","FIRST WARD","Keith","total","trumpd","299","299"
"2020-11-27 04:08:19.000","FIRST WARD","Keith","total","bidenj","57","57"
"2020-11-27 04:08:19.000","FIRST WARD","Keith","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","FOURTH WARD","Keith","total","trumpd","370","370"
"2020-11-27 04:08:19.000","FOURTH WARD","Keith","total","bidenj","74","74"
"2020-11-27 04:08:19.000","FOURTH WARD","Keith","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","LOGAN","Keith","total","trumpd","140","140"
"2020-11-27 04:08:19.000","LOGAN","Keith","total","bidenj","20","20"
"2020-11-27 04:08:19.000","LOGAN","Keith","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","LONERGAN","Keith","total","trumpd","236","236"
"2020-11-27 04:08:19.000","LONERGAN","Keith","total","bidenj","61","61"
"2020-11-27 04:08:19.000","LONERGAN","Keith","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Keith","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Keith","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Keith","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","PAXTON","Keith","total","trumpd","402","402"
"2020-11-27 04:08:19.000","PAXTON","Keith","total","bidenj","57","57"
"2020-11-27 04:08:19.000","PAXTON","Keith","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","RURAL OGALLALA","Keith","total","trumpd","456","456"
"2020-11-27 04:08:19.000","RURAL OGALLALA","Keith","total","bidenj","72","72"
"2020-11-27 04:08:19.000","RURAL OGALLALA","Keith","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","SECOND WARD","Keith","total","trumpd","330","330"
"2020-11-27 04:08:19.000","SECOND WARD","Keith","total","bidenj","94","94"
"2020-11-27 04:08:19.000","SECOND WARD","Keith","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","THIRD WARD","Keith","total","trumpd","289","289"
"2020-11-27 04:08:19.000","THIRD WARD","Keith","total","bidenj","87","87"
"2020-11-27 04:08:19.000","THIRD WARD","Keith","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","WHITETAIL","Keith","total","trumpd","132","132"
"2020-11-27 04:08:19.000","WHITETAIL","Keith","total","bidenj","25","25"
"2020-11-27 04:08:19.000","WHITETAIL","Keith","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Custer","Keya Paha","total","trumpd","147","147"
"2020-11-27 04:08:19.000","Custer","Keya Paha","total","bidenj","17","17"
"2020-11-27 04:08:19.000","Custer","Keya Paha","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Garfield","Keya Paha","total","trumpd","178","178"
"2020-11-27 04:08:19.000","Garfield","Keya Paha","total","bidenj","18","18"
"2020-11-27 04:08:19.000","Garfield","Keya Paha","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Mills","Keya Paha","total","trumpd","151","151"
"2020-11-27 04:08:19.000","Mills","Keya Paha","total","bidenj","14","14"
"2020-11-27 04:08:19.000","Mills","Keya Paha","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Keya Paha","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Keya Paha","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Keya Paha","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","1st Ward","Kimball","total","trumpd","581","581"
"2020-11-27 04:08:19.000","1st Ward","Kimball","total","bidenj","123","123"
"2020-11-27 04:08:19.000","1st Ward","Kimball","total","jorgensenj","22","22"
"2020-11-27 04:08:19.000","2nd Ward","Kimball","total","trumpd","354","354"
"2020-11-27 04:08:19.000","2nd Ward","Kimball","total","bidenj","67","67"
"2020-11-27 04:08:19.000","2nd Ward","Kimball","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Antelope","Kimball","total","trumpd","299","299"
"2020-11-27 04:08:19.000","Antelope","Kimball","total","bidenj","31","31"
"2020-11-27 04:08:19.000","Antelope","Kimball","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Bushnell","Kimball","total","trumpd","132","132"
"2020-11-27 04:08:19.000","Bushnell","Kimball","total","bidenj","25","25"
"2020-11-27 04:08:19.000","Bushnell","Kimball","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Dix","Kimball","total","trumpd","195","195"
"2020-11-27 04:08:19.000","Dix","Kimball","total","bidenj","22","22"
"2020-11-27 04:08:19.000","Dix","Kimball","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","New/Former Resident","Kimball","total","trumpd","2","2"
"2020-11-27 04:08:19.000","New/Former Resident","Kimball","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Kimball","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Bloomfield Area","Knox","total","trumpd","566","566"
"2020-11-27 04:08:19.000","Bloomfield Area","Knox","total","bidenj","157","157"
"2020-11-27 04:08:19.000","Bloomfield Area","Knox","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Center Area","Knox","total","trumpd","176","176"
"2020-11-27 04:08:19.000","Center Area","Knox","total","bidenj","47","47"
"2020-11-27 04:08:19.000","Center Area","Knox","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Creighton Area","Knox","total","trumpd","796","796"
"2020-11-27 04:08:19.000","Creighton Area","Knox","total","bidenj","144","144"
"2020-11-27 04:08:19.000","Creighton Area","Knox","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","Crofton Area","Knox","total","trumpd","691","691"
"2020-11-27 04:08:19.000","Crofton Area","Knox","total","bidenj","149","149"
"2020-11-27 04:08:19.000","Crofton Area","Knox","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Lindy/Santee Area","Knox","total","trumpd","176","176"
"2020-11-27 04:08:19.000","Lindy/Santee Area","Knox","total","bidenj","160","160"
"2020-11-27 04:08:19.000","Lindy/Santee Area","Knox","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","New/Former Resident","Knox","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Knox","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Knox","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Niobrara Area","Knox","total","trumpd","296","296"
"2020-11-27 04:08:19.000","Niobrara Area","Knox","total","bidenj","67","67"
"2020-11-27 04:08:19.000","Niobrara Area","Knox","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Verdigre Area","Knox","total","trumpd","513","513"
"2020-11-27 04:08:19.000","Verdigre Area","Knox","total","bidenj","97","97"
"2020-11-27 04:08:19.000","Verdigre Area","Knox","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Wausa Area","Knox","total","trumpd","507","507"
"2020-11-27 04:08:19.000","Wausa Area","Knox","total","bidenj","84","84"
"2020-11-27 04:08:19.000","Wausa Area","Knox","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","1 A","Lancaster","total","trumpd","235","235"
"2020-11-27 04:08:19.000","1 A","Lancaster","total","bidenj","378","378"
"2020-11-27 04:08:19.000","1 A","Lancaster","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","1 A-1","Lancaster","total","trumpd","482","482"
"2020-11-27 04:08:19.000","1 A-1","Lancaster","total","bidenj","659","659"
"2020-11-27 04:08:19.000","1 A-1","Lancaster","total","jorgensenj","26","26"
"2020-11-27 04:08:19.000","1 B","Lancaster","total","trumpd","167","167"
"2020-11-27 04:08:19.000","1 B","Lancaster","total","bidenj","500","500"
"2020-11-27 04:08:19.000","1 B","Lancaster","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","1 D-1","Lancaster","total","trumpd","285","285"
"2020-11-27 04:08:19.000","1 D-1","Lancaster","total","bidenj","395","395"
"2020-11-27 04:08:19.000","1 D-1","Lancaster","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","1 D-10","Lancaster","total","trumpd","684","684"
"2020-11-27 04:08:19.000","1 D-10","Lancaster","total","bidenj","670","670"
"2020-11-27 04:08:19.000","1 D-10","Lancaster","total","jorgensenj","45","45"
"2020-11-27 04:08:19.000","1 D-2","Lancaster","total","trumpd","482","482"
"2020-11-27 04:08:19.000","1 D-2","Lancaster","total","bidenj","654","654"
"2020-11-27 04:08:19.000","1 D-2","Lancaster","total","jorgensenj","40","40"
"2020-11-27 04:08:19.000","1 D-4","Lancaster","total","trumpd","424","424"
"2020-11-27 04:08:19.000","1 D-4","Lancaster","total","bidenj","436","436"
"2020-11-27 04:08:19.000","1 D-4","Lancaster","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","1 D-5","Lancaster","total","trumpd","294","294"
"2020-11-27 04:08:19.000","1 D-5","Lancaster","total","bidenj","370","370"
"2020-11-27 04:08:19.000","1 D-5","Lancaster","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","1 D-6","Lancaster","total","trumpd","390","390"
"2020-11-27 04:08:19.000","1 D-6","Lancaster","total","bidenj","530","530"
"2020-11-27 04:08:19.000","1 D-6","Lancaster","total","jorgensenj","29","29"
"2020-11-27 04:08:19.000","1 D-7","Lancaster","total","trumpd","329","329"
"2020-11-27 04:08:19.000","1 D-7","Lancaster","total","bidenj","293","293"
"2020-11-27 04:08:19.000","1 D-7","Lancaster","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","1 D-8","Lancaster","total","trumpd","449","449"
"2020-11-27 04:08:19.000","1 D-8","Lancaster","total","bidenj","442","442"
"2020-11-27 04:08:19.000","1 D-8","Lancaster","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","1 D-9","Lancaster","total","trumpd","481","481"
"2020-11-27 04:08:19.000","1 D-9","Lancaster","total","bidenj","432","432"
"2020-11-27 04:08:19.000","1 D-9","Lancaster","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","1 E-2","Lancaster","total","trumpd","412","412"
"2020-11-27 04:08:19.000","1 E-2","Lancaster","total","bidenj","532","532"
"2020-11-27 04:08:19.000","1 E-2","Lancaster","total","jorgensenj","32","32"
"2020-11-27 04:08:19.000","1 E-3","Lancaster","total","trumpd","362","362"
"2020-11-27 04:08:19.000","1 E-3","Lancaster","total","bidenj","441","441"
"2020-11-27 04:08:19.000","1 E-3","Lancaster","total","jorgensenj","21","21"
"2020-11-27 04:08:19.000","1 E-4","Lancaster","total","trumpd","434","434"
"2020-11-27 04:08:19.000","1 E-4","Lancaster","total","bidenj","340","340"
"2020-11-27 04:08:19.000","1 E-4","Lancaster","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","1 E-5","Lancaster","total","trumpd","307","307"
"2020-11-27 04:08:19.000","1 E-5","Lancaster","total","bidenj","414","414"
"2020-11-27 04:08:19.000","1 E-5","Lancaster","total","jorgensenj","37","37"
"2020-11-27 04:08:19.000","1 E-6","Lancaster","total","trumpd","448","448"
