"sid","cid","vid","county_name","vote_type","county_fips"
2,48,1,"DOUGLAS","absentee","13097"
2,48,2,"DOUGLAS","early","13097"
2,48,3,"DOUGLAS","electionday","13097"
2,48,4,"DOUGLAS","provisional","13097"
2,49,1,"EARLY","absentee","13099"
2,49,2,"EARLY","early","13099"
2,49,3,"EARLY","electionday","13099"
2,49,4,"EARLY","provisional","13099"
2,50,1,"ECHOLS","absentee","13101"
2,50,2,"ECHOLS","early","13101"
2,50,3,"ECHOLS","electionday","13101"
2,50,4,"ECHOLS","provisional","13101"
2,51,1,"EFFINGHAM","absentee","13103"
2,51,2,"EFFINGHAM","early","13103"
2,51,3,"EFFINGHAM","electionday","13103"
2,51,4,"EFFINGHAM","provisional","13103"
2,52,1,"ELBERT","absentee","13105"
2,52,2,"ELBERT","early","13105"
2,52,3,"ELBERT","electionday","13105"
2,52,4,"ELBERT","provisional","13105"
2,53,1,"EMANUEL","absentee","13107"
2,53,2,"EMANUEL","early","13107"
2,53,3,"EMANUEL","electionday","13107"
2,53,4,"EMANUEL","provisional","13107"
2,54,1,"EVANS","absentee","13109"
2,54,2,"EVANS","early","13109"
2,54,3,"EVANS","electionday","13109"
2,54,4,"EVANS","provisional","13109"
2,55,1,"FANNIN","absentee","13111"
2,55,2,"FANNIN","early","13111"
2,55,3,"FANNIN","electionday","13111"
2,55,4,"FANNIN","provisional","13111"
2,56,1,"FAYETTE","absentee","13113"
2,56,2,"FAYETTE","early","13113"
2,56,3,"FAYETTE","electionday","13113"
2,56,4,"FAYETTE","provisional","13113"
2,57,1,"FLOYD","absentee","13115"
2,57,2,"FLOYD","early","13115"
2,57,3,"FLOYD","electionday","13115"
2,57,4,"FLOYD","provisional","13115"
2,58,1,"FORSYTH","absentee","13117"
2,58,2,"FORSYTH","early","13117"
2,58,3,"FORSYTH","electionday","13117"
2,58,4,"FORSYTH","provisional","13117"
2,59,1,"FRANKLIN","absentee","13119"
2,59,2,"FRANKLIN","early","13119"
2,59,3,"FRANKLIN","electionday","13119"
2,59,4,"FRANKLIN","provisional","13119"
2,60,1,"FULTON","absentee","13121"
2,60,2,"FULTON","early","13121"
2,60,3,"FULTON","electionday","13121"
2,60,4,"FULTON","provisional","13121"
2,61,1,"GILMER","absentee","13123"
2,61,2,"GILMER","early","13123"
2,61,3,"GILMER","electionday","13123"
2,61,4,"GILMER","provisional","13123"
2,62,1,"GLASCOCK","absentee","13125"
2,62,2,"GLASCOCK","early","13125"
2,62,3,"GLASCOCK","electionday","13125"
2,62,4,"GLASCOCK","provisional","13125"
2,63,1,"GLYNN","absentee","13127"
2,63,2,"GLYNN","early","13127"
2,63,3,"GLYNN","electionday","13127"
2,63,4,"GLYNN","provisional","13127"
2,64,1,"GORDON","absentee","13129"
2,64,2,"GORDON","early","13129"
2,64,3,"GORDON","electionday","13129"
2,64,4,"GORDON","provisional","13129"
2,65,1,"GRADY","absentee","13131"
2,65,2,"GRADY","early","13131"
2,65,3,"GRADY","electionday","13131"
2,65,4,"GRADY","provisional","13131"
2,66,1,"GREENE","absentee","13133"
2,66,2,"GREENE","early","13133"
2,66,3,"GREENE","electionday","13133"
2,66,4,"GREENE","provisional","13133"
2,67,1,"GWINNETT","absentee","13135"
2,67,2,"GWINNETT","early","13135"
2,67,3,"GWINNETT","electionday","13135"
2,67,4,"GWINNETT","provisional","13135"
2,68,1,"HABERSHAM","absentee","13137"
2,68,2,"HABERSHAM","early","13137"
2,68,3,"HABERSHAM","electionday","13137"
2,68,4,"HABERSHAM","provisional","13137"
2,69,1,"HALL","absentee","13139"
2,69,2,"HALL","early","13139"
2,69,3,"HALL","electionday","13139"
2,69,4,"HALL","provisional","13139"
2,70,1,"HANCOCK","absentee","13141"
2,70,2,"HANCOCK","early","13141"
2,70,3,"HANCOCK","electionday","13141"
2,70,4,"HANCOCK","provisional","13141"
2,71,1,"HARALSON","absentee","13143"
2,71,2,"HARALSON","early","13143"
2,71,3,"HARALSON","electionday","13143"
2,71,4,"HARALSON","provisional","13143"
2,72,1,"HARRIS","absentee","13145"
2,72,2,"HARRIS","early","13145"
2,72,3,"HARRIS","electionday","13145"
2,72,4,"HARRIS","provisional","13145"
2,73,1,"HART","absentee","13147"
2,73,2,"HART","early","13147"
2,73,3,"HART","electionday","13147"
2,73,4,"HART","provisional","13147"
2,74,1,"HEARD","absentee","13149"
2,74,2,"HEARD","early","13149"
2,74,3,"HEARD","electionday","13149"
2,74,4,"HEARD","provisional","13149"
2,75,1,"HENRY","absentee","13151"
2,75,2,"HENRY","early","13151"
2,75,3,"HENRY","electionday","13151"
2,75,4,"HENRY","provisional","13151"
2,76,1,"HOUSTON","absentee","13153"
2,76,2,"HOUSTON","early","13153"
2,76,3,"HOUSTON","electionday","13153"
2,76,4,"HOUSTON","provisional","13153"
2,77,1,"IRWIN","absentee","13155"
2,77,2,"IRWIN","early","13155"
2,77,3,"IRWIN","electionday","13155"
2,77,4,"IRWIN","provisional","13155"
2,78,1,"JACKSON","absentee","13157"
2,78,2,"JACKSON","early","13157"
2,78,3,"JACKSON","electionday","13157"
2,78,4,"JACKSON","provisional","13157"
2,79,1,"JASPER","absentee","13159"
2,79,2,"JASPER","early","13159"
2,79,3,"JASPER","electionday","13159"
2,79,4,"JASPER","provisional","13159"
2,80,1,"JEFF_DAVIS","absentee","13161"
2,80,2,"JEFF_DAVIS","early","13161"
2,80,3,"JEFF_DAVIS","electionday","13161"
2,80,4,"JEFF_DAVIS","provisional","13161"
2,81,1,"JEFFERSON","absentee","13163"
2,81,2,"JEFFERSON","early","13163"
2,81,3,"JEFFERSON","electionday","13163"
2,81,4,"JEFFERSON","provisional","13163"
2,82,1,"JENKINS","absentee","13165"
2,82,2,"JENKINS","early","13165"
2,82,3,"JENKINS","electionday","13165"
2,82,4,"JENKINS","provisional","13165"
2,83,1,"JOHNSON","absentee","13167"
2,83,2,"JOHNSON","early","13167"
2,83,3,"JOHNSON","electionday","13167"
2,83,4,"JOHNSON","provisional","13167"
2,84,1,"JONES","absentee","13169"
2,84,2,"JONES","early","13169"
2,84,3,"JONES","electionday","13169"
2,84,4,"JONES","provisional","13169"
2,85,1,"LAMAR","absentee","13171"
2,85,2,"LAMAR","early","13171"
2,85,3,"LAMAR","electionday","13171"
2,85,4,"LAMAR","provisional","13171"
2,86,1,"LANIER","absentee","13173"
2,86,2,"LANIER","early","13173"
2,86,3,"LANIER","electionday","13173"
2,86,4,"LANIER","provisional","13173"
2,87,1,"LAURENS","absentee","13175"
2,87,2,"LAURENS","early","13175"
2,87,3,"LAURENS","electionday","13175"
2,87,4,"LAURENS","provisional","13175"
2,88,1,"LEE","absentee","13177"
2,88,2,"LEE","early","13177"
2,88,3,"LEE","electionday","13177"
2,88,4,"LEE","provisional","13177"
2,89,1,"LIBERTY","absentee","13179"
2,89,2,"LIBERTY","early","13179"
2,89,3,"LIBERTY","electionday","13179"
2,89,4,"LIBERTY","provisional","13179"
2,90,1,"LINCOLN","absentee","13181"
2,90,2,"LINCOLN","early","13181"
2,90,3,"LINCOLN","electionday","13181"
2,90,4,"LINCOLN","provisional","13181"
2,91,1,"LONG","absentee","13183"
2,91,2,"LONG","early","13183"
2,91,3,"LONG","electionday","13183"
2,91,4,"LONG","provisional","13183"
2,92,1,"LOWNDES","absentee","13185"
2,92,2,"LOWNDES","early","13185"
2,92,3,"LOWNDES","electionday","13185"
2,92,4,"LOWNDES","provisional","13185"
2,93,1,"LUMPKIN","absentee","13187"
2,93,2,"LUMPKIN","early","13187"
2,93,3,"LUMPKIN","electionday","13187"
2,93,4,"LUMPKIN","provisional","13187"
2,94,1,"MACON","absentee","13193"
2,94,2,"MACON","early","13193"
2,94,3,"MACON","electionday","13193"
2,94,4,"MACON","provisional","13193"
2,95,1,"MADISON","absentee","13195"
2,95,2,"MADISON","early","13195"
2,95,3,"MADISON","electionday","13195"
2,95,4,"MADISON","provisional","13195"
2,96,1,"MARION","absentee","13197"
2,96,2,"MARION","early","13197"
2,96,3,"MARION","electionday","13197"
2,96,4,"MARION","provisional","13197"
2,97,1,"MCDUFFIE","absentee","13189"
2,97,2,"MCDUFFIE","early","13189"
2,97,3,"MCDUFFIE","electionday","13189"
2,97,4,"MCDUFFIE","provisional","13189"
2,98,1,"MCINTOSH","absentee","13191"
2,98,2,"MCINTOSH","early","13191"
2,98,3,"MCINTOSH","electionday","13191"
2,98,4,"MCINTOSH","provisional","13191"
2,99,1,"MERIWETHER","absentee","13199"
2,99,2,"MERIWETHER","early","13199"
2,99,3,"MERIWETHER","electionday","13199"
2,99,4,"MERIWETHER","provisional","13199"
2,100,1,"MILLER","absentee","13201"
2,100,2,"MILLER","early","13201"
2,100,3,"MILLER","electionday","13201"
2,100,4,"MILLER","provisional","13201"
2,101,1,"MITCHELL","absentee","13205"
2,101,2,"MITCHELL","early","13205"
2,101,3,"MITCHELL","electionday","13205"
2,101,4,"MITCHELL","provisional","13205"
2,102,1,"MONROE","absentee","13207"
2,102,2,"MONROE","early","13207"
2,102,3,"MONROE","electionday","13207"
2,102,4,"MONROE","provisional","13207"
2,103,1,"MONTGOMERY","absentee","13209"
2,103,2,"MONTGOMERY","early","13209"
2,103,3,"MONTGOMERY","electionday","13209"
2,103,4,"MONTGOMERY","provisional","13209"
2,104,1,"MORGAN","absentee","13211"
2,104,2,"MORGAN","early","13211"
2,104,3,"MORGAN","electionday","13211"
2,104,4,"MORGAN","provisional","13211"
2,105,1,"MURRAY","absentee","13213"
2,105,2,"MURRAY","early","13213"
2,105,3,"MURRAY","electionday","13213"
2,105,4,"MURRAY","provisional","13213"
2,106,1,"MUSCOGEE","absentee","13215"
2,106,2,"MUSCOGEE","early","13215"
2,106,3,"MUSCOGEE","electionday","13215"
2,106,4,"MUSCOGEE","provisional","13215"
2,107,1,"NEWTON","absentee","13217"
2,107,2,"NEWTON","early","13217"
2,107,3,"NEWTON","electionday","13217"
2,107,4,"NEWTON","provisional","13217"
2,108,1,"OCONEE","absentee","13219"
2,108,2,"OCONEE","early","13219"
2,108,3,"OCONEE","electionday","13219"
2,108,4,"OCONEE","provisional","13219"
2,109,1,"OGLETHORPE","absentee","13221"
2,109,2,"OGLETHORPE","early","13221"
2,109,3,"OGLETHORPE","electionday","13221"
2,109,4,"OGLETHORPE","provisional","13221"
2,110,1,"PAULDING","absentee","13223"
2,110,2,"PAULDING","early","13223"
2,110,3,"PAULDING","electionday","13223"
2,110,4,"PAULDING","provisional","13223"
2,111,1,"PEACH","absentee","13225"
2,111,2,"PEACH","early","13225"
2,111,3,"PEACH","electionday","13225"
2,111,4,"PEACH","provisional","13225"
2,112,1,"PICKENS","absentee","13227"
2,112,2,"PICKENS","early","13227"
2,112,3,"PICKENS","electionday","13227"
2,112,4,"PICKENS","provisional","13227"
2,113,1,"PIERCE","absentee","13229"
2,113,2,"PIERCE","early","13229"
2,113,3,"PIERCE","electionday","13229"
2,113,4,"PIERCE","provisional","13229"
2,114,1,"PIKE","absentee","13231"
2,114,2,"PIKE","early","13231"
2,114,3,"PIKE","electionday","13231"
2,114,4,"PIKE","provisional","13231"
2,115,1,"POLK","absentee","13233"
2,115,2,"POLK","early","13233"
2,115,3,"POLK","electionday","13233"
2,115,4,"POLK","provisional","13233"
2,116,1,"PULASKI","absentee","13235"
2,116,2,"PULASKI","early","13235"
2,116,3,"PULASKI","electionday","13235"
2,116,4,"PULASKI","provisional","13235"
