"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,4,3,383,1,814,538,268,8
0,4,3,383,2,1840,494,1327,19
0,4,3,384,1,350,250,98,2
0,4,3,384,2,894,311,566,17
0,4,3,385,1,427,283,141,3
0,4,3,385,2,1310,566,727,17
0,4,3,386,1,79,48,30,1
0,4,3,386,2,487,104,378,5
0,4,3,387,1,130,82,47,1
0,4,3,387,2,642,140,497,5
0,4,3,388,1,192,121,67,4
0,4,3,388,2,930,270,645,15
0,4,3,389,1,476,347,122,7
0,4,3,389,2,1217,479,717,21
0,4,3,390,1,433,300,124,9
0,4,3,390,2,1406,340,1047,19
0,4,3,391,1,693,497,191,5
0,4,3,391,2,1436,459,958,19
0,4,3,392,1,180,131,45,4
0,4,3,392,2,864,368,487,9
0,4,3,393,1,244,164,77,3
0,4,3,393,2,852,183,659,10
0,4,3,394,1,312,224,84,4
0,4,3,394,2,1135,428,690,17
0,4,3,395,1,425,307,109,9
0,4,3,395,2,905,380,504,21
0,4,3,396,1,29,14,14,1
0,4,3,396,2,197,60,133,4
0,4,3,397,1,15,9,6,0
0,4,3,397,2,97,20,75,2
0,4,3,398,1,22,16,6,0
0,4,3,398,2,112,33,78,1
0,4,3,399,1,128,88,40,0
0,4,3,399,2,259,77,174,8
0,4,3,400,1,379,270,107,2
0,4,3,400,2,1040,499,518,23
0,4,3,401,1,414,267,144,3
0,4,3,401,2,934,202,718,14
0,4,3,402,1,1098,782,303,13
0,4,3,402,2,1890,508,1363,19
0,4,3,403,1,1025,752,264,9
0,4,3,403,2,1808,541,1253,14
0,4,3,404,1,886,638,240,8
0,4,3,404,2,1717,540,1160,17
0,4,3,405,1,412,256,154,2
0,4,3,405,2,963,300,648,15
0,4,3,406,1,502,356,141,5
0,4,3,406,2,1020,236,777,7
0,4,3,407,1,821,502,312,7
0,4,3,407,2,1637,344,1281,12
0,4,3,408,1,1253,832,413,8
0,4,3,408,2,2054,519,1510,25
0,4,3,409,1,1138,784,345,9
0,4,3,409,2,1755,472,1264,19
0,4,3,410,1,1044,776,262,6
0,4,3,410,2,1174,373,792,9
0,4,3,411,1,641,394,236,11
0,4,3,411,2,1009,265,741,3
0,4,3,412,1,1254,771,468,15
0,4,3,412,2,1619,293,1318,8
0,4,3,413,1,1490,1030,442,18
0,4,3,413,2,2102,492,1593,17
0,4,3,414,1,540,302,234,4
0,4,3,414,2,1312,258,1040,14
0,4,3,415,1,341,187,149,5
0,4,3,415,2,1185,261,905,19
0,4,3,416,1,516,344,167,5
0,4,3,416,2,1293,529,740,24
0,4,3,417,1,396,245,147,4
0,4,3,417,2,892,249,632,11
0,4,3,418,1,393,259,132,2
0,4,3,418,2,877,418,437,22
0,4,3,419,1,241,159,77,5
0,4,3,419,2,1037,214,806,17
0,4,3,420,1,321,214,101,6
0,4,3,420,2,1400,411,966,23
0,4,3,421,1,277,191,81,5
0,4,3,421,2,938,289,636,13
0,4,3,422,1,218,130,86,2
0,4,3,422,2,899,244,643,12
0,4,3,423,1,445,261,181,3
0,4,3,423,2,1597,205,1380,12
0,4,3,424,1,180,145,34,1
0,4,3,424,2,790,375,401,14
0,4,3,425,1,389,224,161,4
0,4,3,425,2,1183,208,971,4
0,4,3,426,1,184,106,73,5
0,4,3,426,2,726,179,538,9
0,4,3,427,1,269,147,115,7
0,4,3,427,2,1237,215,1005,17
0,4,3,428,1,379,258,117,4
0,4,3,428,2,1347,320,1008,19
0,4,3,429,1,196,118,75,3
0,4,3,429,2,654,160,483,11
0,4,3,430,1,313,154,152,7
0,4,3,430,2,1601,252,1335,14
0,4,3,431,1,867,594,268,5
0,4,3,431,2,1937,559,1357,21
0,4,3,432,1,204,161,39,4
0,4,3,432,2,977,381,590,6
0,4,3,433,1,246,170,69,7
0,4,3,433,2,897,270,622,5
0,4,3,434,1,632,422,198,12
0,4,3,434,2,1888,735,1131,22
0,4,3,435,1,375,248,127,0
0,4,3,435,2,851,231,616,4
0,4,3,436,1,225,147,76,2
0,4,3,436,2,977,327,634,16
0,4,3,437,1,170,115,55,0
0,4,3,437,2,602,190,407,5
0,4,3,438,1,67,63,2,2
0,4,3,438,2,1,0,0,1
0,4,3,439,1,0,0,0,0
0,4,3,439,2,0,0,0,0
