"sid","cid","vid","county_name","vote_type","county_fips"
1,82,4,"JENKINS","provisional","13165"
1,83,1,"JOHNSON","absentee","13167"
1,83,2,"JOHNSON","early","13167"
1,83,3,"JOHNSON","electionday","13167"
1,83,4,"JOHNSON","provisional","13167"
1,84,1,"JONES","absentee","13169"
1,84,2,"JONES","early","13169"
1,84,3,"JONES","electionday","13169"
1,84,4,"JONES","provisional","13169"
1,85,1,"LAMAR","absentee","13171"
1,85,2,"LAMAR","early","13171"
1,85,3,"LAMAR","electionday","13171"
1,85,4,"LAMAR","provisional","13171"
1,86,1,"LANIER","absentee","13173"
1,86,2,"LANIER","early","13173"
1,86,3,"LANIER","electionday","13173"
1,86,4,"LANIER","provisional","13173"
1,87,1,"LAURENS","absentee","13175"
1,87,2,"LAURENS","early","13175"
1,87,3,"LAURENS","electionday","13175"
1,87,4,"LAURENS","provisional","13175"
1,88,1,"LEE","absentee","13177"
1,88,2,"LEE","early","13177"
1,88,3,"LEE","electionday","13177"
1,88,4,"LEE","provisional","13177"
1,89,1,"LIBERTY","absentee","13179"
1,89,2,"LIBERTY","early","13179"
1,89,3,"LIBERTY","electionday","13179"
1,89,4,"LIBERTY","provisional","13179"
1,90,1,"LINCOLN","absentee","13181"
1,90,2,"LINCOLN","early","13181"
1,90,3,"LINCOLN","electionday","13181"
1,90,4,"LINCOLN","provisional","13181"
1,91,1,"LONG","absentee","13183"
1,91,2,"LONG","early","13183"
1,91,3,"LONG","electionday","13183"
1,91,4,"LONG","provisional","13183"
1,92,1,"LOWNDES","absentee","13185"
1,92,2,"LOWNDES","early","13185"
1,92,3,"LOWNDES","electionday","13185"
1,92,4,"LOWNDES","provisional","13185"
1,93,1,"LUMPKIN","absentee","13187"
1,93,2,"LUMPKIN","early","13187"
1,93,3,"LUMPKIN","electionday","13187"
1,93,4,"LUMPKIN","provisional","13187"
1,94,1,"MACON","absentee","13193"
1,94,2,"MACON","early","13193"
1,94,3,"MACON","electionday","13193"
1,94,4,"MACON","provisional","13193"
1,95,1,"MADISON","absentee","13195"
1,95,2,"MADISON","early","13195"
1,95,3,"MADISON","electionday","13195"
1,95,4,"MADISON","provisional","13195"
1,96,1,"MARION","absentee","13197"
1,96,2,"MARION","early","13197"
1,96,3,"MARION","electionday","13197"
1,96,4,"MARION","provisional","13197"
1,97,1,"MCDUFFIE","absentee","13189"
1,97,2,"MCDUFFIE","early","13189"
1,97,3,"MCDUFFIE","electionday","13189"
1,97,4,"MCDUFFIE","provisional","13189"
1,98,1,"MCINTOSH","absentee","13191"
1,98,2,"MCINTOSH","early","13191"
1,98,3,"MCINTOSH","electionday","13191"
1,98,4,"MCINTOSH","provisional","13191"
1,99,1,"MERIWETHER","absentee","13199"
1,99,2,"MERIWETHER","early","13199"
1,99,3,"MERIWETHER","electionday","13199"
1,99,4,"MERIWETHER","provisional","13199"
1,100,1,"MILLER","absentee","13201"
1,100,2,"MILLER","early","13201"
1,100,3,"MILLER","electionday","13201"
1,100,4,"MILLER","provisional","13201"
1,101,1,"MITCHELL","absentee","13205"
1,101,2,"MITCHELL","early","13205"
1,101,3,"MITCHELL","electionday","13205"
1,101,4,"MITCHELL","provisional","13205"
1,102,1,"MONROE","absentee","13207"
1,102,2,"MONROE","early","13207"
1,102,3,"MONROE","electionday","13207"
1,102,4,"MONROE","provisional","13207"
1,103,1,"MONTGOMERY","absentee","13209"
1,103,2,"MONTGOMERY","early","13209"
1,103,3,"MONTGOMERY","electionday","13209"
1,103,4,"MONTGOMERY","provisional","13209"
1,104,1,"MORGAN","absentee","13211"
1,104,2,"MORGAN","early","13211"
1,104,3,"MORGAN","electionday","13211"
1,104,4,"MORGAN","provisional","13211"
1,105,1,"MURRAY","absentee","13213"
1,105,2,"MURRAY","early","13213"
1,105,3,"MURRAY","electionday","13213"
1,105,4,"MURRAY","provisional","13213"
1,106,1,"MUSCOGEE","absentee","13215"
1,106,2,"MUSCOGEE","early","13215"
1,106,3,"MUSCOGEE","electionday","13215"
1,106,4,"MUSCOGEE","provisional","13215"
1,107,1,"NEWTON","absentee","13217"
1,107,2,"NEWTON","early","13217"
1,107,3,"NEWTON","electionday","13217"
1,107,4,"NEWTON","provisional","13217"
1,108,1,"OCONEE","absentee","13219"
1,108,2,"OCONEE","early","13219"
1,108,3,"OCONEE","electionday","13219"
1,108,4,"OCONEE","provisional","13219"
1,109,1,"OGLETHORPE","absentee","13221"
1,109,2,"OGLETHORPE","early","13221"
1,109,3,"OGLETHORPE","electionday","13221"
1,109,4,"OGLETHORPE","provisional","13221"
1,110,1,"PAULDING","absentee","13223"
1,110,2,"PAULDING","early","13223"
1,110,3,"PAULDING","electionday","13223"
1,110,4,"PAULDING","provisional","13223"
1,111,1,"PEACH","absentee","13225"
1,111,2,"PEACH","early","13225"
1,111,3,"PEACH","electionday","13225"
1,111,4,"PEACH","provisional","13225"
1,112,1,"PICKENS","absentee","13227"
1,112,2,"PICKENS","early","13227"
1,112,3,"PICKENS","electionday","13227"
1,112,4,"PICKENS","provisional","13227"
1,113,1,"PIERCE","absentee","13229"
1,113,2,"PIERCE","early","13229"
1,113,3,"PIERCE","electionday","13229"
1,113,4,"PIERCE","provisional","13229"
1,114,1,"PIKE","absentee","13231"
1,114,2,"PIKE","early","13231"
1,114,3,"PIKE","electionday","13231"
1,114,4,"PIKE","provisional","13231"
1,115,1,"POLK","absentee","13233"
1,115,2,"POLK","early","13233"
1,115,3,"POLK","electionday","13233"
1,115,4,"POLK","provisional","13233"
1,116,1,"PULASKI","absentee","13235"
1,116,2,"PULASKI","early","13235"
1,116,3,"PULASKI","electionday","13235"
1,116,4,"PULASKI","provisional","13235"
1,117,1,"PUTNAM","absentee","13237"
1,117,2,"PUTNAM","early","13237"
1,117,3,"PUTNAM","electionday","13237"
1,117,4,"PUTNAM","provisional","13237"
1,118,1,"QUITMAN","absentee","13239"
1,118,2,"QUITMAN","early","13239"
1,118,3,"QUITMAN","electionday","13239"
1,118,4,"QUITMAN","provisional","13239"
1,119,1,"RABUN","absentee","13241"
1,119,2,"RABUN","early","13241"
1,119,3,"RABUN","electionday","13241"
1,119,4,"RABUN","provisional","13241"
1,120,1,"RANDOLPH","absentee","13243"
1,120,2,"RANDOLPH","early","13243"
1,120,3,"RANDOLPH","electionday","13243"
1,120,4,"RANDOLPH","provisional","13243"
1,121,1,"RICHMOND","absentee","13245"
1,121,2,"RICHMOND","early","13245"
