"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,22,9,238,1,360,309,46,5
0,22,9,239,1,331,277,50,4
0,22,9,240,1,211,181,28,2
0,22,9,241,1,266,216,49,1
0,22,9,242,1,145,115,24,6
0,22,9,243,1,414,366,44,4
0,22,9,244,1,254,222,30,2
0,22,9,245,1,188,155,26,7
0,22,9,246,1,350,294,47,9
0,22,9,247,1,99,79,19,1
0,22,9,248,1,196,164,31,1
0,22,9,249,1,287,241,41,5
0,22,10,250,1,689,430,250,9
0,22,10,251,1,569,389,173,7
0,22,10,252,1,540,369,168,3
0,22,10,253,1,617,368,237,12
0,22,10,254,1,468,324,137,7
0,22,10,255,1,536,375,156,5
0,22,10,256,1,344,281,60,3
0,22,10,257,1,279,227,52,0
0,22,10,258,1,582,386,190,6
0,22,10,259,1,609,372,228,9
0,22,10,260,1,171,112,57,2
0,22,10,261,1,529,305,219,5
0,22,10,262,1,446,303,139,4
0,22,10,263,1,113,71,37,5
0,22,10,264,1,165,140,22,3
0,22,10,265,1,227,163,55,9
0,22,10,266,1,672,500,162,10
0,22,10,267,1,358,263,90,5
0,22,10,268,1,160,109,50,1
0,22,10,269,1,210,127,78,5
0,22,10,270,1,512,292,216,4
0,22,10,271,1,267,130,134,3
0,22,10,272,1,359,231,122,6
0,22,10,273,1,484,329,152,3
0,22,10,274,1,523,315,198,10
0,22,10,275,1,785,486,288,11
0,22,10,276,1,717,407,292,18
0,22,10,277,1,755,633,112,10
0,22,10,278,1,84,68,15,1
0,22,10,279,1,805,639,162,4
0,22,10,280,1,274,167,103,4
0,22,10,281,1,372,261,107,4
0,22,10,282,1,565,416,142,7
0,22,10,283,1,724,589,125,10
0,22,10,284,1,343,298,45,0
0,22,10,285,1,616,456,153,7
0,22,10,286,1,393,249,137,7
0,22,11,287,1,333,287,45,1
0,22,11,288,1,217,154,55,8
0,22,11,289,1,151,128,22,1
0,22,11,290,1,443,263,164,16
0,22,11,291,1,443,356,81,6
0,22,11,292,1,338,248,85,5
0,22,11,293,1,186,149,34,3
0,22,11,294,1,140,111,26,3
0,22,11,295,1,242,183,55,4
0,22,11,296,1,169,133,32,4
0,22,12,297,1,524,422,100,2
0,22,12,298,1,132,118,13,1
0,22,12,299,1,423,399,23,1
0,22,12,300,1,271,251,18,2
0,22,12,301,1,666,609,56,1
0,22,12,302,1,307,269,34,4
0,22,12,303,1,216,190,26,0
0,22,12,304,1,394,346,45,3
0,22,12,305,1,577,454,120,3
0,22,12,306,1,431,411,20,0
0,22,12,307,1,174,162,11,1
0,22,12,308,1,478,409,64,5
0,22,12,309,1,530,476,48,6
0,22,12,310,1,253,236,16,1
0,22,12,311,1,133,119,13,1
0,22,13,312,1,424,374,43,7
0,22,13,313,1,513,398,111,4
0,22,13,314,1,379,233,141,5
0,22,13,315,1,996,672,297,27
0,22,13,316,1,589,389,188,12
0,22,13,317,1,578,381,188,9
0,22,13,318,1,530,383,140,7
0,22,13,319,1,992,761,211,20
0,22,13,320,1,749,315,418,16
0,22,13,321,1,427,259,165,3
0,22,13,322,1,1211,852,348,11
0,22,13,323,1,573,277,287,9
0,22,13,324,1,1085,576,494,15
0,22,13,325,1,776,645,119,12
0,22,13,326,1,186,148,36,2
0,22,13,327,1,190,152,35,3
0,22,13,328,1,362,290,68,4
0,22,13,329,1,348,260,79,9
0,22,13,330,1,170,130,37,3
0,22,13,331,1,717,556,148,13
0,22,13,332,1,533,414,105,14
0,22,13,333,1,354,275,75,4
0,22,13,334,1,477,287,178,12
0,22,13,335,1,408,240,160,8
0,22,13,336,1,331,223,102,6
0,22,13,337,1,617,448,160,9
0,22,13,338,1,225,186,37,2
0,22,13,339,1,366,271,87,8
0,22,13,340,1,744,530,198,16
0,22,14,341,1,397,335,57,5
0,22,14,342,1,501,405,92,4
0,22,14,343,1,459,403,52,4
0,22,14,344,1,193,116,72,5
0,22,14,345,1,432,372,56,4
0,22,14,346,1,237,179,58,0
0,22,14,347,1,420,328,83,9
0,22,14,348,1,532,430,99,3
0,22,14,349,1,198,151,45,2
0,22,14,350,1,493,370,114,9
0,22,14,351,1,243,161,78,4
0,22,14,352,1,551,459,88,4
0,22,14,353,1,303,236,61,6
0,22,14,354,1,305,255,47,3
0,22,14,355,1,356,293,58,5
0,22,14,356,1,508,391,112,5
0,22,14,357,1,257,216,40,1
0,22,14,358,1,490,377,106,7
0,22,14,359,1,936,749,179,8
0,22,14,360,1,166,138,28,0
0,22,14,361,1,773,599,165,9
0,22,14,362,1,738,563,166,9
0,22,14,363,1,296,257,34,5
0,22,14,364,1,302,250,49,3
0,22,15,365,1,520,372,138,10
0,22,15,366,1,442,324,109,9
0,22,15,367,1,505,403,95,7
0,22,15,368,1,718,551,154,13
0,22,15,369,1,576,426,147,3
0,22,15,370,1,415,277,132,6
0,22,15,371,1,396,208,175,13
0,22,15,372,1,823,544,268,11
0,22,15,373,1,503,350,142,11
0,22,15,374,1,413,291,117,5
0,22,15,375,1,755,484,262,9
0,22,15,376,1,573,396,167,10
0,22,15,377,1,526,340,180,6
0,22,15,378,1,664,434,224,6
0,22,15,379,1,459,298,154,7
0,22,15,380,1,546,384,154,8
0,22,15,381,1,601,399,195,7
0,22,15,382,1,901,588,293,20
0,22,15,383,1,562,429,125,8
0,22,15,384,1,378,266,105,7
0,22,15,385,1,815,659,148,8
0,22,15,386,1,273,214,55,4
0,22,15,387,1,819,674,139,6
0,22,15,388,1,617,495,112,10
0,22,16,389,1,567,416,142,9
0,22,16,390,1,473,337,133,3
0,22,16,391,1,392,299,93,0
0,22,16,392,1,411,268,132,11
0,22,16,393,1,282,223,58,1
0,22,16,394,1,807,647,153,7
0,22,16,395,1,541,449,83,9
0,22,16,396,1,573,479,83,11
0,22,16,397,1,394,292,93,9
0,22,16,398,1,153,124,28,1
0,22,16,399,1,292,239,49,4
0,22,16,400,1,558,394,154,10
0,22,16,401,1,413,319,86,8
0,22,16,402,1,475,373,94,8
0,22,17,403,1,840,580,253,7
0,22,17,404,1,268,198,62,8
0,22,17,405,1,983,749,224,10
0,22,17,406,1,269,215,51,3
0,22,17,407,1,200,154,42,4
0,22,17,408,1,313,221,86,6
0,22,17,409,1,192,140,43,9
0,22,17,410,1,457,343,103,11
0,22,17,411,1,476,384,82,10
0,22,17,412,1,388,315,68,5
0,22,17,413,1,236,192,44,0
0,22,17,414,1,437,336,88,13
0,22,17,415,1,216,139,74,3
0,22,17,416,1,421,299,116,6
0,22,17,417,1,1650,1051,570,29
0,22,17,418,1,920,573,332,15
0,22,17,419,1,497,317,177,3
0,22,17,420,1,728,445,266,17
0,22,17,421,1,1216,753,440,23
0,22,17,422,1,1057,628,404,25
0,22,17,423,1,465,330,126,9
0,22,17,424,1,310,251,55,4
0,22,17,425,1,167,115,44,8
0,22,17,426,1,448,316,124,8
0,22,17,427,1,298,255,40,3
0,22,17,428,1,237,164,66,7
0,22,17,429,1,156,111,42,3
0,22,17,430,1,133,100,29,4
0,22,17,431,1,776,404,352,20
0,22,17,432,1,952,750,184,18
0,22,17,433,1,281,223,54,4
0,22,17,434,1,378,297,74,7
0,22,17,435,1,364,279,80,5
0,22,17,436,1,424,198,223,3
0,22,17,437,1,136,94,34,8
0,22,17,438,1,715,429,268,18
0,22,17,439,1,531,305,218,8
0,22,17,440,1,517,333,178,6
0,22,17,441,1,351,208,139,4
0,22,17,442,1,591,377,202,12
0,22,17,443,1,263,210,49,4
0,22,17,444,1,242,178,58,6
0,22,17,445,1,427,317,105,5
0,22,17,446,1,368,264,96,8
0,22,17,447,1,484,360,119,5
0,22,17,448,1,336,223,108,5
0,22,17,449,1,409,256,145,8
0,22,17,450,1,195,131,62,2
0,22,17,451,1,315,222,86,7
0,22,17,452,1,135,81,48,6
0,22,17,453,1,356,241,107,8
0,22,17,454,1,682,449,214,19
0,22,17,455,1,537,380,143,14
0,22,17,456,1,293,215,73,5
0,22,17,457,1,478,349,124,5
0,22,17,458,1,333,224,102,7
0,22,17,459,1,631,341,274,16
0,22,17,460,1,334,180,151,3
0,22,17,461,1,631,376,249,6
0,22,17,462,1,413,232,173,8
0,22,17,463,1,708,449,239,20
0,22,17,464,1,219,166,51,2
0,22,17,465,1,388,241,138,9
0,22,17,466,1,378,297,71,10
0,22,17,467,1,264,214,49,1
0,22,17,468,1,368,277,85,6
0,22,17,469,1,284,239,39,6
0,22,18,470,1,276,202,73,1
0,22,18,471,1,126,90,36,0
0,22,18,472,1,597,472,116,9
0,22,18,473,1,414,306,106,2
0,22,18,474,1,465,344,114,7
0,22,18,475,1,632,478,148,6
0,22,18,476,1,783,601,175,7
0,22,18,477,1,868,665,191,12
0,22,18,478,1,1155,864,272,19
0,22,18,479,1,232,187,38,7
0,22,18,480,1,535,421,107,7
0,22,18,481,1,299,228,67,4
0,22,18,482,1,327,233,85,9
0,22,18,483,1,161,115,42,4
0,22,18,484,1,664,431,219,14
0,22,18,485,1,291,203,85,3
0,22,18,486,1,174,133,39,2
0,22,18,487,1,289,213,64,12
0,22,18,488,1,205,165,34,6
0,22,18,489,1,546,428,115,3
0,22,18,490,1,239,200,35,4
0,22,18,491,1,787,635,135,17
0,22,18,492,1,506,430,71,5
0,22,18,493,1,334,288,45,1
0,22,18,494,1,572,440,118,14
0,22,18,495,1,271,204,64,3
0,22,18,496,1,364,252,107,5
0,22,18,497,1,278,179,93,6
0,22,18,498,1,204,113,84,7
0,22,18,499,1,533,335,193,5
0,22,18,500,1,381,238,136,7
0,22,19,501,1,719,412,294,13
0,22,19,502,1,1221,711,491,19
0,22,19,503,1,193,42,149,2
0,22,19,504,1,542,263,262,17
0,22,19,505,1,566,296,261,9
0,22,19,506,1,1058,696,336,26
0,22,19,507,1,1115,578,511,26
0,22,19,508,1,630,276,339,15
0,22,19,509,1,1295,809,460,26
0,22,19,510,1,1015,637,355,23
0,22,19,511,1,980,638,322,20
0,22,19,512,1,1144,701,422,21
0,22,19,513,1,882,496,371,15
0,22,19,514,1,810,487,302,21
0,22,19,515,1,949,459,472,18
0,22,19,516,1,673,474,189,10
0,22,19,517,1,670,454,208,8
0,22,19,518,1,1107,774,318,15
0,22,19,519,1,856,524,320,12
0,22,19,520,1,755,448,294,13
0,22,19,521,1,567,329,227,11
0,22,19,522,1,879,429,440,10
0,22,19,523,1,1182,564,596,22
0,22,19,524,1,1067,597,451,19
0,22,19,525,1,555,60,482,13
0,22,19,526,1,1408,613,761,34
0,22,19,527,1,790,256,519,15
0,22,19,528,1,835,337,488,10
0,22,19,529,1,970,541,398,31
0,22,19,530,1,988,549,410,29
0,22,19,531,1,214,92,120,2
0,22,19,532,1,1068,491,559,18
0,22,20,533,1,307,167,137,3
0,22,20,534,1,322,210,105,7
0,22,20,535,1,370,245,123,2
0,22,20,536,1,231,189,41,1
0,22,20,537,1,541,332,191,18
0,22,20,538,1,33,14,19,0
0,22,20,539,1,591,422,161,8
0,22,20,540,1,213,151,58,4
0,22,20,541,1,573,347,214,12
0,22,20,542,1,373,226,142,5
0,22,20,543,1,682,237,430,15
0,22,20,544,1,208,144,60,4
0,22,20,545,1,484,369,106,9
0,22,20,546,1,362,278,78,6
0,22,20,547,1,564,390,165,9
0,22,20,548,1,640,332,291,17
0,22,20,549,1,10,8,2,0
0,22,20,550,1,169,69,98,2
0,22,20,551,1,90,59,30,1
0,22,20,552,1,272,183,85,4
0,22,20,553,1,422,253,156,13
0,22,20,554,1,431,291,135,5
0,22,20,555,1,195,145,46,4
0,22,20,556,1,259,188,68,3
0,22,20,557,1,255,177,77,1
0,22,20,558,1,375,253,117,5
0,22,20,559,1,266,200,66,0
0,22,20,560,1,273,187,84,2
0,22,20,561,1,169,118,48,3
0,22,20,562,1,146,60,83,3
0,22,20,563,1,589,365,212,12
0,22,20,564,1,275,195,75,5
0,22,20,565,1,832,362,460,10
0,22,20,566,1,538,234,297,7
0,22,20,567,1,735,312,413,10
0,22,20,568,1,532,221,297,14
0,22,20,569,1,595,283,300,12
0,22,20,570,1,307,130,171,6
0,22,20,571,1,225,54,166,5
0,22,20,572,1,219,58,152,9
0,22,20,573,1,248,47,194,7
0,22,20,574,1,765,156,597,12
0,22,20,575,1,419,111,298,10
0,22,20,576,1,783,206,569,8
0,22,20,577,1,929,423,494,12
0,22,20,578,1,158,77,75,6
0,22,20,579,1,214,122,89,3
0,22,20,580,1,529,378,147,4
0,22,20,581,1,489,352,133,4
0,22,20,582,1,713,526,175,12
0,22,20,583,1,585,380,199,6
0,22,20,584,1,299,183,110,6
0,22,20,585,1,586,278,299,9
0,22,20,586,1,500,248,240,12
0,22,20,587,1,862,397,450,15
0,22,20,588,1,463,156,299,8
0,22,20,589,1,771,331,418,22
0,22,20,590,1,808,357,436,15
0,22,20,591,1,627,273,340,14
0,22,20,592,1,252,109,134,9
0,22,20,593,1,453,222,227,4
0,22,20,594,1,1007,464,520,23
0,22,20,595,1,74,39,34,1
0,22,20,596,1,18,5,13,0
0,22,20,597,1,818,346,456,16
0,22,20,598,1,572,187,377,8
0,22,20,599,1,588,248,331,9
0,22,20,600,1,353,152,193,8
0,22,20,601,1,830,337,476,17
0,22,20,602,1,914,367,528,19
0,22,20,603,1,260,88,170,2
0,22,20,604,1,574,247,309,18
0,22,20,605,1,151,94,54,3
0,22,20,606,1,669,320,335,14
0,22,20,607,1,547,374,158,15
0,22,20,608,1,254,107,143,4
0,22,20,609,1,418,274,133,11
0,22,20,610,1,582,294,273,15
0,22,20,611,1,668,341,317,10
0,22,20,612,1,437,213,216,8
0,22,20,613,1,224,107,113,4
0,22,20,614,1,688,328,350,10
0,22,20,615,1,274,146,119,9
0,22,20,616,1,272,132,135,5
0,22,20,617,1,409,211,188,10
0,22,20,618,1,421,214,202,5
0,22,20,619,1,566,278,282,6
0,22,20,620,1,393,154,232,7
0,22,20,621,1,650,333,298,19
0,22,20,622,1,345,139,195,11
0,22,20,623,1,567,297,256,14
0,22,20,624,1,522,206,307,9
0,22,20,625,1,330,141,185,4
0,22,20,626,1,590,383,199,8
0,22,20,627,1,473,286,173,14
0,22,20,628,1,496,316,166,14
0,22,20,629,1,1097,800,273,24
0,22,20,630,1,489,338,145,6
0,22,20,631,1,721,428,281,12
0,22,20,632,1,759,452,290,17
0,22,20,633,1,505,262,225,18
0,22,20,634,1,698,362,316,20
0,22,20,635,1,655,370,271,14
0,22,20,636,1,604,376,221,7
0,22,20,637,1,503,333,158,12
0,22,20,638,1,650,378,261,11
0,22,20,639,1,335,187,142,6
0,22,20,640,1,734,392,324,18
0,22,20,641,1,303,195,103,5
0,22,20,642,1,405,246,151,8
0,22,20,643,1,442,258,173,11
0,22,20,644,1,742,487,241,14
0,22,20,645,1,635,407,209,19
0,22,20,646,1,636,111,518,7
0,22,20,647,1,511,386,119,6
0,22,20,648,1,835,562,255,18
0,22,20,649,1,581,371,197,13
0,22,20,650,1,936,521,400,15
0,22,20,651,1,794,443,331,20
0,22,20,652,1,592,370,207,15
0,22,20,653,1,558,410,138,10
0,22,20,654,1,406,260,135,11
0,22,20,655,1,746,397,330,19
0,22,20,656,1,771,460,297,14
0,22,20,657,1,553,328,223,2
0,22,20,658,1,346,251,90,5
0,22,20,659,1,630,476,144,10
0,22,20,660,1,220,166,50,4
0,22,20,661,1,473,371,98,4
0,22,20,662,1,324,235,81,8
0,22,20,663,1,258,117,136,5
0,22,20,664,1,960,298,645,17
0,22,20,665,1,197,71,121,5
0,22,20,666,1,326,87,229,10
0,22,20,667,1,378,49,322,7
0,22,20,668,1,405,136,260,9
0,22,20,669,1,201,113,84,4
0,22,20,670,1,336,89,241,6
0,22,20,671,1,364,107,254,3
0,22,20,672,1,158,42,115,1
0,22,20,673,1,9,3,6,0
0,22,20,674,1,315,102,206,7
0,22,20,675,1,556,212,332,12
0,22,20,676,1,439,211,218,10
0,22,20,677,1,25,11,14,0
0,22,20,678,1,301,183,116,2
0,22,20,679,1,135,106,24,5
0,22,20,680,1,797,646,138,13
0,22,20,681,1,306,235,69,2
0,22,20,682,1,696,503,182,11
0,22,20,683,1,937,757,168,12
0,22,20,684,1,631,465,157,9
0,22,20,685,1,482,316,160,6
0,22,20,686,1,785,506,264,15
0,22,20,687,1,585,344,233,8
0,22,20,688,1,669,486,170,13
0,22,20,689,1,820,689,121,10
0,22,20,690,1,705,539,159,7
0,22,20,691,1,896,699,192,5
0,22,20,692,1,457,347,106,4
0,22,20,693,1,339,268,69,2
0,22,20,694,1,483,366,108,9
0,22,20,695,1,641,451,181,9
0,22,20,696,1,74,47,27,0
0,22,20,697,1,871,614,242,15
0,22,20,698,1,774,607,151,16
0,22,20,699,1,808,593,200,15
0,22,20,700,1,450,322,121,7
0,22,20,701,1,406,314,88,4
0,22,21,702,1,173,138,35,0
0,22,21,703,1,302,191,106,5
0,22,21,704,1,243,188,49,6
0,22,21,705,1,173,134,37,2
0,22,21,706,1,915,733,161,21
0,22,21,707,1,375,335,37,3
0,22,21,708,1,541,432,101,8
0,22,21,709,1,173,117,50,6
0,22,21,710,1,275,207,59,9
0,22,21,711,1,97,70,23,4
0,22,21,712,1,172,121,45,6
0,22,21,713,1,267,212,48,7
0,22,21,714,1,522,405,112,5
0,22,21,715,1,282,225,54,3
0,22,21,716,1,154,123,28,3
0,22,21,717,1,421,336,78,7
0,22,21,718,1,466,370,89,7
0,22,21,719,1,218,163,49,6
0,22,21,720,1,204,172,29,3
0,22,21,721,1,206,142,59,5
0,22,21,722,1,194,134,56,4
0,22,21,723,1,471,374,93,4
0,22,21,724,1,481,375,97,9
0,22,21,725,1,132,85,43,4
0,22,22,726,1,952,688,247,17
0,22,22,727,1,672,531,135,6
0,22,22,728,1,183,131,49,3
0,22,22,729,1,153,117,33,3
0,22,22,730,1,624,475,138,11
0,22,22,731,1,1390,979,386,25
0,22,22,732,1,97,81,15,1
0,22,22,733,1,115,86,28,1
0,22,22,734,1,348,265,80,3
0,22,22,735,1,482,396,81,5
0,22,22,736,1,661,515,133,13
0,22,22,737,1,237,193,40,4
0,22,22,738,1,248,202,45,1
0,22,22,739,1,149,116,33,0
0,22,22,740,1,922,760,151,11
0,22,22,741,1,597,477,117,3
0,22,23,742,1,527,425,95,7
0,22,23,743,1,196,169,26,1
0,22,23,744,1,295,240,52,3
0,22,23,745,1,198,131,65,2
0,22,23,746,1,185,148,35,2
0,22,23,747,1,694,533,151,10
0,22,23,748,1,787,653,123,11
0,22,23,749,1,483,395,75,13
0,22,23,750,1,346,286,55,5
0,22,23,751,1,227,198,24,5
0,22,23,752,1,420,370,46,4
0,22,23,753,1,378,321,50,7
0,22,23,754,1,684,555,118,11
0,22,23,755,1,155,113,39,3
0,22,23,756,1,151,122,27,2
0,22,23,757,1,202,152,46,4
0,22,23,758,1,434,342,88,4
0,22,23,759,1,510,379,130,1
0,22,23,760,1,637,535,97,5
0,22,23,761,1,246,210,35,1
0,22,23,762,1,403,323,75,5
0,22,23,763,1,393,313,77,3
0,22,23,764,1,113,81,31,1
0,22,23,765,1,253,220,30,3
0,22,23,766,1,223,169,47,7
0,22,23,767,1,567,492,73,2
