"sid","cid","pid","vid","county_name","precinct_id","vote_type","county_fips","precinct_geo_id","precinct_name"
8,34,160,1,"FAYETTE","BALLOT - 022","total","unknown","unknown","unknown"
8,34,161,1,"FAYETTE","BALLOT - 023","total","unknown","unknown","unknown"
8,34,162,1,"FAYETTE","BALLOT - 024","total","unknown","unknown","unknown"
8,34,163,1,"FAYETTE","BALLOT - 025","total","unknown","unknown","unknown"
8,34,164,1,"FAYETTE","BALLOT - 026","total","unknown","unknown","unknown"
8,34,165,1,"FAYETTE","BALLOT - 027","total","unknown","unknown","unknown"
8,34,166,1,"FAYETTE","BALLOT - 028","total","unknown","unknown","unknown"
8,34,167,1,"FAYETTE","BALLOT - 029","total","unknown","unknown","unknown"
8,34,168,1,"FAYETTE","BALLOT - 030","total","unknown","unknown","unknown"
8,34,169,1,"FAYETTE","BALLOT - 031","total","unknown","unknown","unknown"
8,34,170,1,"FAYETTE","BALLOT - 032","total","unknown","unknown","unknown"
8,34,171,1,"FAYETTE","BALLOT - 033","total","unknown","unknown","unknown"
8,34,172,1,"FAYETTE","BALLOT - 034","total","unknown","unknown","unknown"
8,34,173,1,"FAYETTE","BALLOT - 035","total","unknown","unknown","unknown"
8,34,174,1,"FAYETTE","BALLOT - 036","total","unknown","unknown","unknown"
8,34,175,1,"FAYETTE","BALLOT - 037","total","unknown","unknown","unknown"
8,34,176,1,"FAYETTE","BALLOT - 038","total","unknown","unknown","unknown"
8,34,177,1,"FAYETTE","BALLOT - 039","total","unknown","unknown","unknown"
8,34,178,1,"FAYETTE","BALLOT - 040","total","unknown","unknown","unknown"
8,34,179,1,"FAYETTE","BALLOT - 041","total","unknown","unknown","unknown"
8,34,180,1,"FAYETTE","BALLOT - 042","total","unknown","unknown","unknown"
8,34,181,1,"FAYETTE","BALLOT - 043","total","unknown","unknown","unknown"
8,34,182,1,"FAYETTE","BALLOT - 044","total","unknown","unknown","unknown"
8,34,183,1,"FAYETTE","BALLOT - 045","total","unknown","unknown","unknown"
8,34,184,1,"FAYETTE","BALLOT - 046","total","unknown","unknown","unknown"
8,34,185,1,"FAYETTE","BALLOT - 047","total","unknown","unknown","unknown"
8,34,186,1,"FAYETTE","BALLOT - 048","total","unknown","unknown","unknown"
8,34,187,1,"FAYETTE","BALLOT - 049","total","unknown","unknown","unknown"
8,34,188,1,"FAYETTE","BALLOT - 050","total","unknown","unknown","unknown"
8,34,189,1,"FAYETTE","BALLOT - 051","total","unknown","unknown","unknown"
8,34,190,1,"FAYETTE","BALLOT - 052","total","unknown","unknown","unknown"
8,34,191,1,"FAYETTE","BALLOT - 053","total","unknown","unknown","unknown"
8,34,192,1,"FAYETTE","BALLOT - 054","total","unknown","unknown","unknown"
8,34,193,1,"FAYETTE","BALLOT - 055","total","unknown","unknown","unknown"
8,34,194,1,"FAYETTE","BALLOT - 056","total","unknown","unknown","unknown"
8,34,195,1,"FAYETTE","BALLOT - 057","total","unknown","unknown","unknown"
8,34,196,1,"FAYETTE","BALLOT - 058","total","unknown","unknown","unknown"
8,34,197,1,"FAYETTE","BALLOT - 059","total","unknown","unknown","unknown"
8,34,198,1,"FAYETTE","BALLOT - 060","total","unknown","unknown","unknown"
8,34,199,1,"FAYETTE","BALLOT - 061","total","unknown","unknown","unknown"
8,34,200,1,"FAYETTE","BALLOT - 062","total","unknown","unknown","unknown"
8,34,201,1,"FAYETTE","BALLOT - 063","total","unknown","unknown","unknown"
8,34,202,1,"FAYETTE","BALLOT - 064","total","unknown","unknown","unknown"
8,34,203,1,"FAYETTE","BALLOT - 065","total","unknown","unknown","unknown"
8,34,204,1,"FAYETTE","BALLOT - 066","total","unknown","unknown","unknown"
8,34,205,1,"FAYETTE","BALLOT - 067","total","unknown","unknown","unknown"
8,34,206,1,"FAYETTE","BALLOT - 068","total","unknown","unknown","unknown"
8,34,207,1,"FAYETTE","BALLOT - 069","total","unknown","unknown","unknown"
8,34,208,1,"FAYETTE","BALLOT - 070","total","unknown","unknown","unknown"
8,34,209,1,"FAYETTE","BALLOT - 071","total","unknown","unknown","unknown"
8,34,210,1,"FAYETTE","BALLOT - 072","total","unknown","unknown","unknown"
8,34,211,1,"FAYETTE","BALLOT - 073","total","unknown","unknown","unknown"
8,34,212,1,"FAYETTE","BALLOT - 074","total","unknown","unknown","unknown"
8,34,213,1,"FAYETTE","BALLOT - 075","total","unknown","unknown","unknown"
8,34,214,1,"FAYETTE","BALLOT - 076","total","unknown","unknown","unknown"
8,34,215,1,"FAYETTE","BALLOT - 077","total","unknown","unknown","unknown"
8,34,216,1,"FAYETTE","BALLOT - 078","total","unknown","unknown","unknown"
8,34,217,1,"FAYETTE","BALLOT - 079","total","unknown","unknown","unknown"
8,35,218,1,"FLEMING","BALLOT","total","unknown","unknown","unknown"
8,36,219,1,"FLOYD","A101","total","unknown","unknown","unknown"
8,36,220,1,"FLOYD","A102","total","unknown","unknown","unknown"
8,36,221,1,"FLOYD","A103","total","unknown","unknown","unknown"
8,36,222,1,"FLOYD","A104","total","unknown","unknown","unknown"
8,36,223,1,"FLOYD","A105","total","unknown","unknown","unknown"
8,36,224,1,"FLOYD","A106","total","unknown","unknown","unknown"
8,36,225,1,"FLOYD","A107","total","unknown","unknown","unknown"
8,36,226,1,"FLOYD","A109","total","unknown","unknown","unknown"
8,36,227,1,"FLOYD","A110","total","unknown","unknown","unknown"
8,36,228,1,"FLOYD","A111","total","unknown","unknown","unknown"
8,36,229,1,"FLOYD","A113","total","unknown","unknown","unknown"
8,36,230,1,"FLOYD","A116","total","unknown","unknown","unknown"
8,36,231,1,"FLOYD","B101","total","unknown","unknown","unknown"
8,36,232,1,"FLOYD","B102","total","unknown","unknown","unknown"
8,36,233,1,"FLOYD","B103","total","unknown","unknown","unknown"
8,36,234,1,"FLOYD","B104","total","unknown","unknown","unknown"
8,36,235,1,"FLOYD","B105","total","unknown","unknown","unknown"
8,36,236,1,"FLOYD","B106","total","unknown","unknown","unknown"
8,36,237,1,"FLOYD","B108","total","unknown","unknown","unknown"
8,36,238,1,"FLOYD","B109","total","unknown","unknown","unknown"
8,36,239,1,"FLOYD","B112","total","unknown","unknown","unknown"
8,36,240,1,"FLOYD","C101","total","unknown","unknown","unknown"
8,36,241,1,"FLOYD","C102","total","unknown","unknown","unknown"
8,36,242,1,"FLOYD","C103","total","unknown","unknown","unknown"
8,36,243,1,"FLOYD","C104","total","unknown","unknown","unknown"
8,36,244,1,"FLOYD","C105","total","unknown","unknown","unknown"
8,36,245,1,"FLOYD","C106","total","unknown","unknown","unknown"
8,36,246,1,"FLOYD","C107","total","unknown","unknown","unknown"
8,36,247,1,"FLOYD","C108","total","unknown","unknown","unknown"
8,36,248,1,"FLOYD","C109","total","unknown","unknown","unknown"
8,36,249,1,"FLOYD","C110","total","unknown","unknown","unknown"
8,36,250,1,"FLOYD","C111","total","unknown","unknown","unknown"
8,36,251,1,"FLOYD","D101","total","unknown","unknown","unknown"
8,36,252,1,"FLOYD","D102","total","unknown","unknown","unknown"
8,36,253,1,"FLOYD","D103","total","unknown","unknown","unknown"
8,36,254,1,"FLOYD","D104","total","unknown","unknown","unknown"
8,36,255,1,"FLOYD","D105","total","unknown","unknown","unknown"
8,36,256,1,"FLOYD","D106","total","unknown","unknown","unknown"
8,36,257,1,"FLOYD","D107","total","unknown","unknown","unknown"
8,36,258,1,"FLOYD","D108","total","unknown","unknown","unknown"
8,36,259,1,"FLOYD","D109","total","unknown","unknown","unknown"
8,36,260,1,"FLOYD","D110","total","unknown","unknown","unknown"
8,36,261,1,"FLOYD","Pres","total","unknown","unknown","unknown"
8,37,262,1,"FRANKLIN","BALLOT","total","unknown","unknown","unknown"
8,38,263,1,"FULTON","BALLOT","total","unknown","unknown","unknown"
8,39,264,1,"GALLATIN","BALLOT","total","unknown","unknown","unknown"
8,40,265,1,"GARRARD","BALLOT","total","unknown","unknown","unknown"
8,41,266,1,"GRANT","BALLOT","total","unknown","unknown","unknown"
8,42,267,1,"GRAVES","BALLOT","total","unknown","unknown","unknown"
8,43,268,1,"GRAYSON","BALLOT","total","unknown","unknown","unknown"
8,44,269,1,"GREEN","BALLOT","total","unknown","unknown","unknown"
8,45,270,1,"GREENUP","BALLOT","total","unknown","unknown","unknown"
8,46,271,1,"HANCOCK","BALLOT","total","unknown","unknown","unknown"
8,47,272,1,"HARDIN","BALLOT","total","unknown","unknown","unknown"
8,48,273,1,"HARLAN","BALLOT - 001","total","unknown","unknown","unknown"
8,48,274,1,"HARLAN","BALLOT - 002","total","unknown","unknown","unknown"
8,48,275,1,"HARLAN","BALLOT - 003","total","unknown","unknown","unknown"
8,48,276,1,"HARLAN","BALLOT - 004","total","unknown","unknown","unknown"
8,48,277,1,"HARLAN","BALLOT - 005","total","unknown","unknown","unknown"
8,48,278,1,"HARLAN","BALLOT - 006","total","unknown","unknown","unknown"
8,48,279,1,"HARLAN","BALLOT - 007","total","unknown","unknown","unknown"
8,48,280,1,"HARLAN","BALLOT - 008","total","unknown","unknown","unknown"
8,48,281,1,"HARLAN","BALLOT - 009","total","unknown","unknown","unknown"
8,48,282,1,"HARLAN","BALLOT - 00P","total","unknown","unknown","unknown"
8,48,283,1,"HARLAN","BALLOT - 010","total","unknown","unknown","unknown"
8,48,284,1,"HARLAN","BALLOT - 011","total","unknown","unknown","unknown"
8,48,285,1,"HARLAN","BALLOT - 012","total","unknown","unknown","unknown"
8,48,286,1,"HARLAN","BALLOT - 013","total","unknown","unknown","unknown"
8,48,287,1,"HARLAN","BALLOT - 014","total","unknown","unknown","unknown"
8,48,288,1,"HARLAN","BALLOT - 015","total","unknown","unknown","unknown"
8,48,289,1,"HARLAN","BALLOT - 016","total","unknown","unknown","unknown"
8,49,290,1,"HARRISON","BALLOT4 - 001","total","unknown","unknown","unknown"
8,49,291,1,"HARRISON","BALLOT4 - 002","total","unknown","unknown","unknown"
8,49,292,1,"HARRISON","BALLOT4 - 003","total","unknown","unknown","unknown"
8,49,293,1,"HARRISON","BALLOT4 - 004","total","unknown","unknown","unknown"
8,49,294,1,"HARRISON","BALLOT4 - 005","total","unknown","unknown","unknown"
8,49,295,1,"HARRISON","BALLOT4 - 006","total","unknown","unknown","unknown"
8,49,296,1,"HARRISON","BALLOT4 - 007","total","unknown","unknown","unknown"
8,49,297,1,"HARRISON","BALLOT4 - 008","total","unknown","unknown","unknown"
8,49,298,1,"HARRISON","BALLOT4 - 009","total","unknown","unknown","unknown"
8,49,299,1,"HARRISON","BALLOT4 - 00P","total","unknown","unknown","unknown"
8,49,300,1,"HARRISON","BALLOT6 - 00P","total","unknown","unknown","unknown"
8,49,301,1,"HARRISON","BALLOT6 - 010","total","unknown","unknown","unknown"
8,49,302,1,"HARRISON","BALLOT6 - 011","total","unknown","unknown","unknown"
8,49,303,1,"HARRISON","BALLOT6 - 012","total","unknown","unknown","unknown"
8,49,304,1,"HARRISON","BALLOT6 - 013","total","unknown","unknown","unknown"
8,49,305,1,"HARRISON","BALLOT6 - 014","total","unknown","unknown","unknown"
8,49,306,1,"HARRISON","BALLOT6 - 015","total","unknown","unknown","unknown"
8,49,307,1,"HARRISON","BALLOT6 - 016","total","unknown","unknown","unknown"
8,50,308,1,"HART","BALLOT - 001","total","unknown","unknown","unknown"
8,50,309,1,"HART","BALLOT - 002","total","unknown","unknown","unknown"
8,50,310,1,"HART","BALLOT - 003","total","unknown","unknown","unknown"
8,50,311,1,"HART","BALLOT - 004","total","unknown","unknown","unknown"
8,50,312,1,"HART","BALLOT - 005","total","unknown","unknown","unknown"
8,50,313,1,"HART","BALLOT - 006","total","unknown","unknown","unknown"
8,50,314,1,"HART","BALLOT - 007","total","unknown","unknown","unknown"
8,50,315,1,"HART","BALLOT - 008","total","unknown","unknown","unknown"
8,50,316,1,"HART","BALLOT - 009","total","unknown","unknown","unknown"
8,50,317,1,"HART","BALLOT - 00P","total","unknown","unknown","unknown"
8,50,318,1,"HART","BALLOT - 010","total","unknown","unknown","unknown"
8,51,319,1,"HENDERSON","BALLOT - 001","total","unknown","unknown","unknown"
8,51,320,1,"HENDERSON","BALLOT - 002","total","unknown","unknown","unknown"
8,51,321,1,"HENDERSON","BALLOT - 003","total","unknown","unknown","unknown"
8,51,322,1,"HENDERSON","BALLOT - 004","total","unknown","unknown","unknown"
8,51,323,1,"HENDERSON","BALLOT - 005","total","unknown","unknown","unknown"
8,51,324,1,"HENDERSON","BALLOT - 006","total","unknown","unknown","unknown"
8,51,325,1,"HENDERSON","BALLOT - 007","total","unknown","unknown","unknown"
8,51,326,1,"HENDERSON","BALLOT - 008","total","unknown","unknown","unknown"
8,51,327,1,"HENDERSON","BALLOT - 009","total","unknown","unknown","unknown"
8,51,328,1,"HENDERSON","BALLOT - 00P","total","unknown","unknown","unknown"
8,51,329,1,"HENDERSON","BALLOT - 010","total","unknown","unknown","unknown"
8,51,330,1,"HENDERSON","BALLOT - 011","total","unknown","unknown","unknown"
