"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,11,4,240,1,63,16,47,0
0,11,4,241,1,68,24,42,2
0,11,4,242,1,321,106,211,4
0,11,4,243,1,179,54,123,2
0,11,4,244,1,104,24,80,0
0,11,4,245,1,127,36,90,1
0,11,4,246,1,1026,341,668,17
0,11,4,247,1,989,399,574,16
0,11,4,248,1,6,2,4,0
0,11,4,249,1,1275,515,734,26
0,11,4,250,1,222,49,165,8
0,11,4,251,1,13,5,8,0
0,11,4,252,1,420,105,306,9
0,11,4,253,1,121,22,96,3
0,11,4,254,1,143,26,113,4
0,11,4,255,1,120,40,79,1
0,11,4,256,1,84,27,57,0
0,11,4,257,1,337,83,247,7
0,11,4,258,1,116,19,95,2
0,11,4,259,1,23,4,19,0
0,11,4,260,1,460,165,283,12
0,11,4,261,1,413,385,21,7
0,11,4,262,1,67,27,37,3
0,11,4,263,1,17,6,11,0
0,11,4,264,1,157,60,93,4
0,11,4,265,1,165,60,103,2
0,11,4,266,1,2171,832,1305,34
0,11,4,267,1,0,0,0,0
0,11,4,268,1,26,0,26,0
0,11,4,269,1,414,398,10,6
0,11,4,270,1,465,149,308,8
0,11,4,271,1,36,8,27,1
0,11,4,272,1,869,815,29,25
0,11,4,273,1,606,569,26,11
0,11,4,274,1,150,68,81,1
0,11,4,275,1,104,5,98,1
0,11,4,276,1,28,6,21,1
0,11,4,277,1,42,13,28,1
0,11,4,278,1,43,16,27,0
0,11,4,279,1,17,4,13,0
0,11,4,280,1,114,49,64,1
0,11,4,281,1,174,24,149,1
0,11,4,282,1,76,20,56,0
0,11,4,283,1,531,342,181,8
0,11,4,284,1,100,29,70,1
0,11,4,285,1,901,351,533,17
0,11,4,286,1,60,38,19,3
0,11,4,287,1,857,376,470,11
0,11,4,288,1,21,6,15,0
0,11,4,289,1,15,4,10,1
0,11,4,290,1,114,54,57,3
0,11,4,291,1,84,34,47,3
0,11,4,292,1,122,51,68,3
0,11,4,293,1,51,15,35,1
0,11,5,294,1,481,85,388,8
0,11,5,295,1,1279,320,911,48
0,11,5,296,1,120,26,91,3
0,11,5,297,1,558,116,435,7
0,11,5,298,1,485,95,375,15
0,11,5,299,1,365,49,314,2
0,11,5,300,1,472,79,388,5
0,11,5,301,1,671,140,523,8
0,11,5,302,1,562,103,449,10
0,11,5,303,1,600,115,470,15
0,11,5,304,1,1039,217,802,20
0,11,5,305,1,5,2,3,0
0,11,5,306,1,1064,269,761,34
0,11,5,307,1,0,0,0,0
0,11,5,308,1,1095,449,618,28
0,11,5,309,1,1250,490,720,40
0,11,5,310,1,1185,451,698,36
0,11,5,311,1,1676,642,993,41
0,11,5,312,1,1296,546,712,38
0,11,5,313,1,2013,748,1201,64
0,11,5,314,1,0,0,0,0
0,11,5,315,1,389,129,256,4
0,11,5,316,1,1132,551,545,36
0,11,5,317,1,981,529,404,48
0,11,5,318,1,669,381,249,39
0,11,5,319,1,791,143,634,14
0,11,5,320,1,2082,605,1442,35
0,11,6,321,1,121,52,66,3
0,11,6,322,1,66,29,35,2
0,11,6,323,1,52,26,24,2
0,11,6,324,1,11,6,5,0
0,11,6,325,1,117,52,62,3
0,11,6,326,1,204,59,143,2
0,11,6,327,1,83,33,50,0
0,11,6,328,1,211,92,114,5
0,11,6,329,1,15,3,11,1
0,11,6,330,1,86,31,55,0
0,11,6,331,1,335,105,227,3
0,11,6,332,1,64,17,45,2
0,11,6,333,1,13,2,11,0
0,11,6,334,1,54,12,41,1
0,11,6,335,1,53,13,40,0
0,11,6,336,1,61,20,38,3
0,11,6,337,1,88,17,71,0
0,11,6,338,1,712,288,405,19
0,11,6,339,1,368,116,243,9
0,11,6,340,1,58,17,41,0
0,11,6,341,1,53,16,37,0
0,11,6,342,1,126,44,79,3
0,11,6,343,1,23,3,20,0
0,11,7,344,1,284,104,172,8
0,11,7,345,1,248,66,172,10
0,11,7,346,1,190,64,122,4
0,11,7,347,1,170,79,85,6
0,11,7,348,1,106,32,74,0
0,11,7,349,1,162,56,102,4
0,11,7,350,1,749,268,474,7
0,11,7,351,1,1757,733,967,57
0,11,7,352,1,478,190,276,12
0,11,7,353,1,302,108,190,4
0,11,7,354,1,464,171,290,3
0,11,7,355,1,347,142,196,9
0,11,7,356,1,1395,657,690,48
0,11,7,357,1,479,167,308,4
0,11,7,358,1,601,214,371,16
0,11,7,359,1,140,35,98,7
0,11,7,360,1,199,67,131,1
0,11,7,361,1,760,282,468,10
0,11,7,362,1,156,58,93,5
0,11,7,363,1,1041,463,556,22
0,11,7,364,1,1530,961,508,61
0,11,7,365,1,989,553,423,13
0,11,7,366,1,1897,1034,797,66
0,11,7,367,1,3565,2218,1248,99
0,11,7,368,1,1912,958,906,48
0,11,7,369,1,280,156,115,9
0,11,7,370,1,824,507,289,28
0,11,7,371,1,1354,767,564,23
0,11,7,372,1,2130,1196,861,73
0,11,7,373,1,1344,910,384,50
0,11,7,374,1,1340,827,476,37
0,11,7,375,1,867,538,301,28
0,11,7,376,1,670,413,240,17
0,11,7,377,1,222,134,72,16
0,11,7,378,1,864,519,324,21
0,11,7,379,1,401,284,104,13
0,11,7,380,1,690,432,246,12
0,11,7,381,1,432,244,174,14
0,11,7,382,1,918,354,545,19
0,11,7,383,1,178,51,120,7
0,11,7,384,1,272,76,193,3
0,11,7,385,1,198,42,151,5
0,11,7,386,1,3,1,2,0
0,11,7,387,1,3,2,1,0
0,11,7,388,1,114,32,80,2
0,11,7,389,1,124,18,104,2
0,11,7,390,1,733,291,425,17
0,11,7,391,1,456,176,259,21
0,11,7,392,1,155,46,106,3
0,11,7,393,1,217,119,92,6
0,11,7,394,1,859,360,471,28
0,11,7,395,1,162,54,104,4
0,11,7,396,1,163,54,105,4
0,11,7,397,1,157,47,106,4
0,11,8,398,1,193,34,158,1
0,11,8,399,1,136,21,114,1
0,11,8,400,1,165,28,134,3
0,11,8,401,1,16,8,8,0
0,11,8,402,1,219,45,168,6
0,11,8,403,1,546,129,406,11
0,11,8,404,1,147,21,121,5
0,11,8,405,1,40,12,26,2
0,11,8,406,1,206,84,114,8
0,11,8,407,1,335,41,290,4
0,11,8,408,1,199,67,123,9
0,11,8,409,1,181,28,148,5
0,11,8,410,1,173,51,122,0
0,11,8,411,1,453,102,345,6
0,11,8,412,1,120,28,85,7
0,11,8,413,1,813,334,463,16
0,11,8,414,1,1020,455,543,22
0,11,8,415,1,924,386,510,28
0,11,8,416,1,860,334,504,22
0,11,8,417,1,1394,534,831,29
0,11,8,418,1,886,359,498,29
0,11,8,419,1,1047,393,629,25
0,11,8,420,1,874,384,464,26
0,11,8,421,1,171,21,149,1
0,11,8,422,1,165,21,142,2
0,11,8,423,1,233,61,167,5
0,11,8,424,1,689,200,477,12
0,11,8,425,1,1043,244,779,20
0,11,8,426,1,526,144,375,7
0,11,8,427,1,552,160,384,8
0,11,8,428,1,211,14,189,8
0,11,8,429,1,98,10,86,2
0,11,9,430,1,256,106,139,11
0,11,9,431,1,92,34,54,4
0,11,9,432,1,265,116,137,12
0,11,9,433,1,743,337,388,18
0,11,9,434,1,75,20,54,1
0,11,9,435,1,632,288,332,12
0,11,9,436,1,570,314,239,17
0,11,9,437,1,92,34,55,3
0,11,9,438,1,1444,745,673,26
0,11,9,439,1,1120,606,471,43
0,11,9,440,1,1271,687,553,31
0,11,9,441,1,1333,731,563,39
0,11,9,442,1,1159,606,534,19
0,11,9,443,1,334,264,62,8
0,11,9,444,1,97,40,54,3
0,11,9,445,1,126,71,53,2
0,11,9,446,1,365,150,212,3
0,11,9,447,1,139,57,82,0
0,11,9,448,1,177,70,104,3
0,11,9,449,1,87,46,37,4
0,11,9,450,1,126,63,61,2
0,11,9,451,1,401,188,202,11
0,11,9,452,1,856,462,367,27
0,11,9,453,1,613,266,339,8
0,11,9,454,1,583,344,226,13
0,11,9,455,1,15,8,7,0
0,11,9,456,1,192,72,116,4
0,11,9,457,1,214,98,111,5
0,11,9,458,1,588,314,256,18
0,11,9,459,1,418,165,246,7
0,11,9,460,1,268,99,164,5
0,11,9,461,1,275,105,158,12
0,11,9,462,1,94,38,55,1
0,11,9,463,1,3308,1592,1651,65
0,11,9,464,1,1401,663,705,33
0,11,9,465,1,280,131,142,7
0,11,9,466,1,298,141,154,3
0,11,9,467,1,62,27,35,0
0,11,10,468,1,512,138,367,7
0,11,10,469,1,617,145,461,11
0,11,10,470,1,3125,1569,1460,96
0,11,10,471,1,1966,1154,776,36
0,11,10,472,1,2294,1223,1012,59
0,11,10,473,1,1688,937,707,44
0,11,10,474,1,2547,1355,1132,60
0,11,10,475,1,2960,1564,1335,61
0,11,10,476,1,2859,1575,1206,78
0,11,10,477,1,2966,1569,1328,69
0,11,10,478,1,4145,2062,1949,134
0,11,10,479,1,4840,2590,2135,115
0,11,10,480,1,3256,1812,1366,78
0,11,10,481,1,3693,2012,1604,77
0,11,10,482,1,1266,465,773,28
0,11,10,483,1,858,272,569,17
0,11,10,484,1,38,15,23,0
0,11,10,485,1,324,65,250,9
0,11,10,486,1,218,42,175,1
0,11,10,487,1,702,163,535,4
0,11,10,488,1,1201,407,763,31
0,11,10,489,1,1417,384,995,38
0,11,10,490,1,243,47,193,3
0,11,10,491,1,2210,670,1489,51
0,11,10,492,1,643,204,425,14
0,11,10,493,1,0,0,0,0
0,11,10,494,1,1289,599,654,36
0,11,10,495,1,2420,1149,1219,52
0,11,10,496,1,3329,1495,1765,69
0,11,10,497,1,798,233,556,9
0,11,10,498,1,3380,1533,1783,64
0,11,10,499,1,4521,2047,2349,125
0,11,10,500,1,2706,912,1708,86
0,11,10,501,1,859,265,583,11
0,11,10,502,1,471,102,364,5
0,11,11,503,1,40,6,32,2
0,11,11,504,1,115,38,77,0
0,11,11,505,1,325,106,214,5
0,11,11,506,1,284,59,219,6
0,11,11,507,1,48,40,8,0
0,11,11,508,1,58,24,32,2
0,11,11,509,1,446,134,309,3
0,11,11,510,1,53,18,33,2
