"sid","cid","vid","county_name","vote_type","county_fips"
17,46,3,"MAYES","electionday","40097"
17,47,1,"MCCLAIN","absentee","40087"
17,47,2,"MCCLAIN","early","40087"
17,47,3,"MCCLAIN","electionday","40087"
17,48,1,"MCCURTAIN","absentee","40089"
17,48,2,"MCCURTAIN","early","40089"
17,48,3,"MCCURTAIN","electionday","40089"
17,49,1,"MCINTOSH","absentee","40091"
17,49,2,"MCINTOSH","early","40091"
17,49,3,"MCINTOSH","electionday","40091"
17,50,1,"MURRAY","absentee","40099"
17,50,2,"MURRAY","early","40099"
17,50,3,"MURRAY","electionday","40099"
17,51,1,"MUSKOGEE","absentee","40101"
17,51,2,"MUSKOGEE","early","40101"
17,51,3,"MUSKOGEE","electionday","40101"
17,52,1,"NOBLE","absentee","40103"
17,52,2,"NOBLE","early","40103"
17,52,3,"NOBLE","electionday","40103"
17,53,1,"NOWATA","absentee","40105"
17,53,2,"NOWATA","early","40105"
17,53,3,"NOWATA","electionday","40105"
17,54,1,"OKFUSKEE","absentee","40107"
17,54,2,"OKFUSKEE","early","40107"
17,54,3,"OKFUSKEE","electionday","40107"
17,55,1,"OKLAHOMA","absentee","40109"
17,55,2,"OKLAHOMA","early","40109"
17,55,3,"OKLAHOMA","electionday","40109"
17,56,1,"OKMULGEE","absentee","40111"
17,56,2,"OKMULGEE","early","40111"
17,56,3,"OKMULGEE","electionday","40111"
17,57,1,"OSAGE","absentee","40113"
17,57,2,"OSAGE","early","40113"
17,57,3,"OSAGE","electionday","40113"
17,58,1,"OTTAWA","absentee","40115"
17,58,2,"OTTAWA","early","40115"
17,58,3,"OTTAWA","electionday","40115"
17,59,1,"PAWNEE","absentee","40117"
17,59,2,"PAWNEE","early","40117"
17,59,3,"PAWNEE","electionday","40117"
17,60,1,"PAYNE","absentee","40119"
17,60,2,"PAYNE","early","40119"
17,60,3,"PAYNE","electionday","40119"
17,61,1,"PITTSBURG","absentee","40121"
17,61,2,"PITTSBURG","early","40121"
17,61,3,"PITTSBURG","electionday","40121"
17,62,1,"PONTOTOC","absentee","40123"
17,62,2,"PONTOTOC","early","40123"
17,62,3,"PONTOTOC","electionday","40123"
17,63,1,"POTTAWATOMIE","absentee","40125"
17,63,2,"POTTAWATOMIE","early","40125"
17,63,3,"POTTAWATOMIE","electionday","40125"
17,64,1,"PUSHMATAHA","absentee","40127"
17,64,2,"PUSHMATAHA","early","40127"
17,64,3,"PUSHMATAHA","electionday","40127"
17,65,1,"ROGER MILLS","absentee","40129"
17,65,2,"ROGER MILLS","early","40129"
17,65,3,"ROGER MILLS","electionday","40129"
17,66,1,"ROGERS","absentee","40131"
17,66,2,"ROGERS","early","40131"
17,66,3,"ROGERS","electionday","40131"
17,67,1,"SEMINOLE","absentee","40133"
17,67,2,"SEMINOLE","early","40133"
17,67,3,"SEMINOLE","electionday","40133"
17,68,1,"SEQUOYAH","absentee","40135"
17,68,2,"SEQUOYAH","early","40135"
17,68,3,"SEQUOYAH","electionday","40135"
17,69,1,"STEPHENS","absentee","40137"
17,69,2,"STEPHENS","early","40137"
17,69,3,"STEPHENS","electionday","40137"
17,70,1,"TEXAS","absentee","40139"
17,70,2,"TEXAS","early","40139"
17,70,3,"TEXAS","electionday","40139"
17,71,1,"TILLMAN","absentee","40141"
17,71,2,"TILLMAN","early","40141"
17,71,3,"TILLMAN","electionday","40141"
17,72,1,"TULSA","absentee","40143"
17,72,2,"TULSA","early","40143"
17,72,3,"TULSA","electionday","40143"
17,73,1,"WAGONER","absentee","40145"
17,73,2,"WAGONER","early","40145"
17,73,3,"WAGONER","electionday","40145"
17,74,1,"WASHINGTON","absentee","40147"
17,74,2,"WASHINGTON","early","40147"
17,74,3,"WASHINGTON","electionday","40147"
17,75,1,"WASHITA","absentee","40147"
17,75,2,"WASHITA","early","40147"
17,75,3,"WASHITA","electionday","40147"
17,76,1,"WOODS","absentee","40151"
17,76,2,"WOODS","early","40151"
17,76,3,"WOODS","electionday","40151"
17,77,1,"WOODWARD","absentee","40153"
17,77,2,"WOODWARD","early","40153"
17,77,3,"WOODWARD","electionday","40153"
