"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,17,10,186,3,738,627,102,9
0,17,10,187,1,67,40,25,2
0,17,10,187,2,98,76,22,0
0,17,10,187,3,947,815,124,8
0,17,10,188,1,27,19,8,0
0,17,10,188,2,19,17,2,0
0,17,10,188,3,766,687,74,5
0,17,11,189,1,139,37,97,5
0,17,11,189,2,160,66,88,6
0,17,11,189,3,769,377,359,33
0,17,11,190,1,334,120,213,1
0,17,11,190,2,443,242,191,10
0,17,11,190,3,1040,657,350,33
0,17,11,191,1,310,149,156,5
0,17,11,191,2,331,173,151,7
0,17,11,191,3,809,488,281,40
0,17,11,192,1,253,77,172,4
0,17,11,192,2,325,176,140,9
0,17,11,192,3,921,521,359,41
0,17,11,193,1,45,10,34,1
0,17,11,193,2,34,14,19,1
0,17,11,193,3,183,104,71,8
0,17,11,194,1,52,21,31,0
0,17,11,194,2,76,47,29,0
0,17,11,194,3,339,240,83,16
0,17,11,195,1,23,11,12,0
0,17,11,195,2,24,15,7,2
0,17,11,195,3,95,52,33,10
0,17,11,196,1,60,21,39,0
0,17,11,196,2,52,33,18,1
0,17,11,196,3,302,197,95,10
0,17,11,197,1,114,59,55,0
0,17,11,197,2,46,30,14,2
0,17,11,197,3,653,484,154,15
0,17,11,198,1,182,86,92,4
0,17,11,198,2,134,71,63,0
0,17,11,198,3,986,750,223,13
0,17,11,199,1,51,19,28,4
0,17,11,199,2,38,30,8,0
0,17,11,199,3,338,245,88,5
0,17,11,200,1,116,51,64,1
0,17,11,200,2,126,80,45,1
0,17,11,200,3,770,582,166,22
0,17,11,201,1,46,14,31,1
0,17,11,201,2,41,28,12,1
0,17,11,201,3,539,366,159,14
0,17,11,202,1,123,63,57,3
0,17,11,202,2,39,21,16,2
0,17,11,202,3,762,552,200,10
0,17,11,203,1,117,69,46,2
0,17,11,203,2,75,53,22,0
0,17,11,203,3,885,716,155,14
0,17,11,204,1,17,11,6,0
0,17,11,204,2,10,6,4,0
0,17,11,204,3,326,239,82,5
0,17,11,205,1,23,9,14,0
0,17,11,205,2,29,21,6,2
0,17,11,205,3,308,213,90,5
0,17,11,206,1,15,5,8,2
0,17,11,206,2,24,20,4,0
0,17,11,206,3,241,189,45,7
0,17,11,207,1,64,24,37,3
0,17,11,207,2,67,50,16,1
0,17,11,207,3,590,444,132,14
0,17,11,208,1,137,48,85,4
0,17,11,208,2,178,77,97,4
0,17,11,208,3,709,447,232,30
0,17,11,209,1,29,21,8,0
0,17,11,209,2,20,15,4,1
0,17,11,209,3,386,300,78,8
0,17,11,210,1,19,7,12,0
0,17,11,210,2,8,7,1,0
0,17,11,210,3,255,211,42,2
0,17,11,211,1,11,7,4,0
0,17,11,211,2,29,20,9,0
0,17,11,211,3,244,175,64,5
0,17,11,212,1,69,31,36,2
0,17,11,212,2,77,46,29,2
0,17,11,212,3,529,363,156,10
0,17,12,213,1,34,24,10,0
0,17,12,213,2,75,62,13,0
0,17,12,213,3,599,511,82,6
0,17,12,214,1,26,19,6,1
0,17,12,214,2,121,107,14,0
0,17,12,214,3,487,430,53,4
0,17,12,215,1,3,0,3,0
0,17,12,215,2,50,17,33,0
0,17,12,215,3,144,56,87,1
0,17,12,216,1,19,5,12,2
0,17,12,216,2,92,71,21,0
0,17,12,216,3,205,164,38,3
0,17,12,217,1,2,0,2,0
0,17,12,217,2,7,7,0,0
0,17,12,217,3,107,86,18,3
0,17,12,218,1,31,20,11,0
0,17,12,218,2,141,122,18,1
0,17,12,218,3,272,215,49,8
0,17,12,219,1,6,5,1,0
0,17,12,219,2,32,26,6,0
0,17,12,219,3,139,93,44,2
0,17,12,220,1,38,27,10,1
0,17,12,220,2,187,173,14,0
0,17,12,220,3,332,302,27,3
0,17,12,221,1,5,0,5,0
0,17,12,221,2,13,11,2,0
0,17,12,221,3,70,49,21,0
0,17,12,222,1,13,4,9,0
0,17,12,222,2,99,58,40,1
0,17,12,222,3,191,106,84,1
0,17,12,223,1,19,10,9,0
0,17,12,223,2,105,74,31,0
0,17,12,223,3,89,67,21,1
0,17,12,224,1,50,28,22,0
0,17,12,224,2,267,204,63,0
0,17,12,224,3,253,192,57,4
0,17,12,225,1,18,13,5,0
0,17,12,225,2,88,77,9,2
0,17,12,225,3,283,254,27,2
0,17,12,226,1,21,16,5,0
0,17,12,226,2,60,58,2,0
0,17,12,226,3,268,238,30,0
0,17,12,227,1,6,6,0,0
0,17,12,227,2,18,12,6,0
0,17,12,227,3,150,135,13,2
0,17,12,228,1,16,10,5,1
0,17,12,228,2,60,51,7,2
0,17,12,228,3,300,278,22,0
0,17,12,229,1,7,3,4,0
0,17,12,229,2,23,22,0,1
0,17,12,229,3,191,180,11,0
0,17,13,230,1,26,21,4,1
0,17,13,230,2,35,32,3,0
0,17,13,230,3,118,106,11,1
0,17,13,231,1,7,5,0,2
0,17,13,231,2,71,69,2,0
0,17,13,231,3,88,79,8,1
0,17,13,232,1,5,3,1,1
0,17,13,232,2,68,65,2,1
0,17,13,232,3,126,115,8,3
0,17,13,233,1,6,6,0,0
0,17,13,233,2,56,51,3,2
0,17,13,233,3,105,96,9,0
0,17,13,234,1,27,23,4,0
0,17,13,234,2,86,85,0,1
0,17,13,234,3,169,160,9,0
0,17,13,235,1,8,5,2,1
0,17,13,235,2,12,9,3,0
0,17,13,235,3,41,40,1,0
0,17,14,236,1,906,302,584,20
0,17,14,236,2,482,233,240,9
0,17,14,236,3,1059,659,359,41
0,17,14,237,1,138,27,109,2
0,17,14,237,2,70,22,46,2
0,17,14,237,3,452,174,258,20
0,17,14,238,1,208,32,170,6
0,17,14,238,2,114,46,67,1
0,17,14,238,3,548,268,259,21
0,17,14,239,1,685,347,317,21
0,17,14,239,2,286,225,57,4
0,17,14,239,3,1085,824,240,21
0,17,14,240,1,798,424,361,13
0,17,14,240,2,372,240,128,4
0,17,14,240,3,1223,823,365,35
0,17,14,241,1,348,41,303,4
0,17,14,241,2,106,17,89,0
0,17,14,241,3,523,148,363,12
0,17,14,242,1,654,328,310,16
0,17,14,242,2,337,253,82,2
0,17,14,242,3,1303,1019,256,28
0,17,14,243,1,224,24,196,4
0,17,14,243,2,102,27,74,1
0,17,14,243,3,502,125,354,23
0,17,14,244,1,565,227,319,19
0,17,14,244,2,337,204,127,6
0,17,14,244,3,1428,1026,346,56
0,17,14,245,1,252,94,152,6
0,17,14,245,2,81,49,31,1
0,17,14,245,3,669,450,197,22
0,17,14,246,1,362,44,314,4
0,17,14,246,2,109,21,87,1
0,17,14,246,3,622,211,388,23
0,17,14,247,1,564,168,379,17
0,17,14,247,2,250,135,108,7
0,17,14,247,3,972,627,309,36
0,17,14,248,1,73,9,61,3
0,17,14,248,2,54,12,41,1
0,17,14,248,3,279,88,181,10
0,17,14,249,1,263,37,215,11
0,17,14,249,2,145,38,104,3
0,17,14,249,3,665,218,410,37
0,17,14,250,1,378,47,324,7
0,17,14,250,2,148,47,99,2
0,17,14,250,3,663,277,362,24
0,17,14,251,1,353,153,190,10
0,17,14,251,2,161,90,67,4
0,17,14,251,3,914,627,255,32
0,17,14,252,1,85,42,41,2
0,17,14,252,2,43,34,9,0
0,17,14,252,3,441,340,93,8
0,17,14,253,1,305,37,259,9
0,17,14,253,2,134,31,98,5
0,17,14,253,3,780,286,452,42
0,17,14,254,1,720,151,549,20
0,17,14,254,2,196,60,134,2
0,17,14,254,3,1062,498,526,38
0,17,14,255,1,823,396,416,11
0,17,14,255,2,525,361,160,4
