"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,20,25,233,1,311,230,79,2
0,20,25,234,1,449,311,127,11
0,20,25,235,1,132,99,33,0
0,20,25,236,1,157,106,49,2
0,20,25,237,1,220,156,55,9
0,20,25,238,1,234,194,34,6
0,20,25,239,1,120,92,26,2
0,20,25,240,1,97,70,24,3
0,20,25,241,1,54,42,12,0
0,20,25,242,1,177,125,47,5
0,20,26,243,1,1024,805,198,21
0,20,26,244,1,819,643,171,5
0,20,26,245,1,415,323,86,6
0,20,27,246,1,93,88,4,1
0,20,27,247,1,140,132,8,0
0,20,27,248,1,225,199,23,3
0,20,27,249,1,230,199,30,1
0,20,27,250,1,229,207,21,1
0,20,27,251,1,220,201,19,0
0,20,28,252,1,168,147,18,3
0,20,28,253,1,774,564,190,20
0,20,28,254,1,144,132,11,1
0,20,28,255,1,332,264,64,4
0,20,28,256,1,698,550,139,9
0,20,28,257,1,532,324,185,23
0,20,28,258,1,435,391,40,4
0,20,29,259,1,140,120,19,1
0,20,29,260,1,87,74,10,3
0,20,29,261,1,82,72,9,1
0,20,29,262,1,39,30,7,2
0,20,29,263,1,182,153,24,5
0,20,29,264,1,206,149,53,4
0,20,29,265,1,126,98,27,1
0,20,29,266,1,18,14,4,0
0,20,29,267,1,86,82,4,0
0,20,29,268,1,47,42,5,0
0,20,29,269,1,370,275,88,7
0,20,29,270,1,453,324,123,6
0,20,30,271,1,1129,787,323,19
0,20,30,272,1,417,297,113,7
0,20,30,273,1,309,245,58,6
0,20,30,274,1,320,271,44,5
0,20,30,275,1,213,193,19,1
0,20,31,276,1,166,148,14,4
0,20,31,277,1,120,102,15,3
0,20,31,278,1,60,53,7,0
0,20,31,279,1,128,117,7,4
0,20,31,280,1,50,50,0,0
0,20,31,281,1,94,91,2,1
0,20,31,282,1,64,62,2,0
0,20,31,283,1,131,125,2,4
0,20,32,284,1,4396,2374,1911,111
0,20,32,285,1,178,155,20,3
0,20,32,286,1,718,473,204,41
0,20,32,287,1,1580,1132,400,48
0,20,32,288,1,92,74,17,1
0,20,32,289,1,1759,1314,401,44
0,20,33,290,1,802,656,133,13
0,20,33,291,1,816,594,202,20
0,20,33,292,1,155,124,30,1
0,20,33,293,1,556,452,99,5
0,20,33,294,1,763,534,215,14
0,20,33,295,1,445,376,62,7
0,20,33,296,1,230,208,21,1
0,20,34,297,1,710,564,136,10
0,20,35,298,1,42,40,2,0
0,20,35,299,1,117,92,25,0
0,20,35,300,1,253,231,21,1
0,20,35,301,1,164,132,30,2
0,20,35,302,1,100,85,11,4
0,20,35,303,1,117,81,33,3
0,20,35,304,1,250,41,203,6
0,20,35,305,1,72,36,34,2
0,20,36,306,1,490,335,147,8
0,20,36,307,1,150,113,37,0
0,20,36,308,1,145,109,34,2
0,20,36,309,1,104,70,31,3
0,20,36,310,1,117,94,21,2
0,20,37,311,1,218,180,34,4
0,20,37,312,1,205,164,36,5
0,20,37,313,1,176,154,20,2
0,20,38,314,1,1007,563,417,27
0,20,38,315,1,445,314,121,10
0,20,38,316,1,222,172,46,4
0,20,38,317,1,513,392,111,10
0,20,38,318,1,133,101,29,3
0,20,38,319,1,315,248,66,1
0,20,38,320,1,144,114,29,1
0,20,39,321,1,547,385,153,9
0,20,39,322,1,278,196,77,5
0,20,39,323,1,370,278,87,5
0,20,39,324,1,514,349,154,11
0,20,39,325,1,553,356,192,5
0,20,39,326,1,215,168,41,6
0,20,39,327,1,1368,749,586,33
0,20,39,328,1,742,424,297,21
0,20,39,329,1,751,411,319,21
0,20,39,330,1,535,365,162,8
0,20,40,331,1,9741,5717,3718,306
0,20,40,332,1,497,346,116,35
0,20,40,333,1,555,385,132,38
0,20,40,334,1,589,436,128,25
0,20,40,335,1,441,284,122,35
0,20,40,336,1,160,99,52,9
0,20,40,337,1,109,82,23,4
0,20,40,338,1,217,174,30,13
0,20,40,339,1,107,92,11,4
0,20,40,340,1,489,409,47,33
0,20,40,341,1,923,729,158,36
0,20,41,342,1,278,203,67,8
0,20,41,343,1,524,384,124,16
0,20,41,344,1,247,171,68,8
0,20,41,345,1,260,178,76,6
0,20,41,346,1,446,322,115,9
0,20,41,347,1,367,279,84,4
0,20,41,348,1,501,331,156,14
0,20,41,349,1,1236,871,343,22
0,20,41,350,1,1098,766,313,19
0,20,41,351,1,1014,641,346,27
0,20,41,352,1,249,180,58,11
0,20,41,353,1,640,452,161,27
0,20,41,354,1,2177,1394,717,66
0,20,41,355,1,1133,768,334,31
0,20,41,356,1,475,350,119,6
0,20,41,357,1,1265,784,432,49
0,20,41,358,1,1424,906,474,44
0,20,41,359,1,538,313,198,27
0,20,41,360,1,1681,1022,639,20
0,20,41,361,1,1855,991,815,49
0,20,41,362,1,774,391,355,28
0,20,41,363,1,1011,572,405,34
0,20,41,364,1,1000,474,504,22
0,20,41,365,1,826,458,349,19
0,20,41,366,1,1526,926,568,32
0,20,41,367,1,1811,1080,694,37
0,20,41,368,1,2182,1218,929,35
0,20,41,369,1,927,496,413,18
0,20,41,370,1,1954,1009,900,45
0,20,41,371,1,1349,793,523,33
0,20,41,372,1,1628,894,702,32
0,20,42,373,1,73,62,10,1
0,20,42,374,1,336,233,95,8
0,20,42,375,1,138,101,37,0
0,20,42,376,1,273,18,247,8
0,20,42,377,1,267,230,32,5
0,20,42,378,1,396,306,84,6
0,20,42,379,1,114,92,20,2
0,20,43,380,1,239,139,98,2
0,20,43,381,1,196,110,84,2
0,20,43,382,1,291,176,108,7
0,20,43,383,1,276,146,121,9
0,20,43,384,1,201,111,87,3
0,20,43,385,1,329,179,148,2
0,20,43,386,1,208,133,74,1
0,20,43,387,1,208,126,78,4
0,20,43,388,1,230,167,60,3
0,20,44,389,1,624,410,198,16
0,20,44,390,1,169,118,46,5
0,20,44,391,1,610,417,174,19
0,20,44,392,1,504,421,77,6
0,20,44,393,1,643,432,198,13
0,20,44,394,1,350,270,76,4
0,20,45,395,1,267,220,44,3
0,20,45,396,1,280,227,44,9
0,20,45,397,1,49,44,3,2
0,20,45,398,1,246,199,46,1
0,20,45,399,1,248,200,40,8
0,20,45,400,1,234,185,45,4
0,20,46,401,1,155,129,25,1
0,20,46,402,1,575,361,183,31
0,20,46,403,1,171,141,26,4
0,20,46,404,1,700,487,186,27
0,20,46,405,1,551,376,151,24
0,20,46,406,1,279,165,100,14
0,20,46,407,1,126,107,16,3
0,20,46,408,1,1171,914,226,31
0,20,46,409,1,275,174,89,12
0,20,46,410,1,560,438,98,24
0,20,46,411,1,98,79,12,7
0,20,46,412,1,31,27,4,0
0,20,46,413,1,269,240,18,11
0,20,46,414,1,365,266,95,4
0,20,46,415,1,57,44,9,4
0,20,46,416,1,56,52,2,2
0,20,46,417,1,165,99,55,11
0,20,46,418,1,572,402,145,25
0,20,46,419,1,817,585,202,30
0,20,46,420,1,83,77,6,0
0,20,46,421,1,79,76,3,0
0,20,46,422,1,444,327,104,13
0,20,46,423,1,453,313,117,23
0,20,46,424,1,404,257,125,22
0,20,46,425,1,1209,892,267,50
0,20,46,426,1,530,366,149,15
0,20,46,427,1,304,196,97,11
0,20,46,428,1,216,150,59,7
0,20,46,429,1,52,51,0,1
0,20,46,430,1,1151,807,303,41
0,20,46,431,1,793,600,171,22
0,20,46,432,1,35,28,5,2
0,20,46,433,1,99,90,8,1
0,20,46,434,1,379,246,117,16
0,20,46,435,1,250,189,54,7
0,20,46,436,1,153,84,55,14
0,20,46,437,1,43,40,3,0
0,20,47,438,1,223,137,75,11
0,20,47,439,1,152,110,41,1
0,20,47,440,1,215,100,107,8
0,20,47,441,1,179,102,75,2
0,20,48,442,1,174,111,58,5
0,20,48,443,1,126,87,37,2
0,20,48,444,1,131,84,41,6
0,20,48,445,1,151,96,53,2
0,20,48,446,1,72,52,18,2
0,20,48,447,1,177,127,45,5
0,20,48,448,1,196,142,49,5
0,20,48,449,1,111,88,19,4
0,20,49,450,1,1066,520,520,26
0,20,49,451,1,1634,742,835,57
0,20,49,452,1,1402,720,645,37
0,20,49,453,1,1313,660,620,33
0,20,49,454,1,1472,763,659,50
0,20,49,455,1,1592,891,656,45
0,20,49,456,1,1352,700,621,31
0,20,49,457,1,1640,788,818,34
0,20,49,458,1,1281,589,656,36
0,20,49,459,1,1420,713,666,41
0,20,49,460,1,2494,1397,1044,53
0,20,49,461,1,1400,727,637,36
0,20,49,462,1,1201,566,606,29
0,20,49,463,1,3250,1703,1491,56
0,20,49,464,1,1040,494,517,29
0,20,49,465,1,1113,447,611,55
0,20,49,466,1,2001,1023,903,75
0,20,49,467,1,1693,947,715,31
0,20,49,468,1,1076,603,445,28
0,20,49,469,1,1521,862,611,48
0,20,49,470,1,868,488,358,22
0,20,49,471,1,2043,1074,901,68
0,20,49,472,1,1346,690,623,33
0,20,49,473,1,2053,1196,802,55
0,20,49,474,1,2378,1312,1018,48
0,20,49,475,1,2406,1160,1170,76
0,20,49,476,1,839,355,443,41
0,20,49,477,1,543,237,280,26
0,20,49,478,1,885,411,435,39
0,20,49,479,1,3025,1728,1250,47
0,20,49,480,1,385,187,189,9
0,20,49,481,1,2057,963,1047,47
0,20,49,482,1,950,444,474,32
0,20,49,483,1,1018,528,464,26
0,20,49,484,1,2104,1188,876,40
0,20,49,485,1,1399,665,696,38
0,20,49,486,1,807,338,440,29
0,20,49,487,1,1461,491,910,60
0,20,49,488,1,471,180,265,26
0,20,49,489,1,999,329,637,33
0,20,49,490,1,1171,512,613,46
0,20,49,491,1,667,257,394,16
0,20,49,492,1,1032,345,659,28
0,20,49,493,1,523,193,299,31
0,20,49,494,1,685,291,373,21
0,20,49,495,1,815,377,399,39
0,20,49,496,1,834,360,444,30
0,20,49,497,1,739,322,390,27
0,20,49,498,1,958,401,511,46
0,20,49,499,1,649,304,322,23
0,20,49,500,1,1254,468,732,54
0,20,49,501,1,578,277,293,8
0,20,49,502,1,1101,520,531,50
0,20,49,503,1,473,200,264,9
0,20,49,504,1,842,591,220,31
0,20,49,505,1,2091,1388,655,48
0,20,49,506,1,2511,1635,825,51
0,20,49,507,1,1264,834,398,32
0,20,49,508,1,1667,1085,534,48
0,20,49,509,1,605,399,194,12
0,20,49,510,1,2004,1329,616,59
0,20,49,511,1,744,520,205,19
0,20,49,512,1,1467,988,441,38
0,20,49,513,1,1320,866,419,35
0,20,49,514,1,1002,706,281,15
0,20,49,515,1,158,124,30,4
0,20,49,516,1,1033,748,254,31
0,20,49,517,1,1824,1153,639,32
0,20,49,518,1,1212,827,350,35
0,20,49,519,1,749,513,217,19
0,20,49,520,1,1356,897,426,33
0,20,50,521,1,580,259,312,9
0,20,50,522,1,547,215,303,29
0,20,50,523,1,593,418,160,15
0,20,50,524,1,358,244,108,6
0,20,50,525,1,393,271,117,5
0,20,50,526,1,735,544,179,12
0,20,51,527,1,163,47,113,3
0,20,51,528,1,74,19,51,4
0,20,51,529,1,526,45,468,13
0,20,51,530,1,144,6,138,0
0,20,51,531,1,414,35,374,5
0,20,51,532,1,684,45,615,24
0,20,51,533,1,561,38,512,11
0,20,51,534,1,515,40,465,10
0,20,51,535,1,119,22,93,4
0,20,52,536,1,1801,1093,648,60
0,20,52,537,1,2159,1275,795,89
0,20,52,538,1,2797,1716,1003,78
0,20,52,539,1,1303,776,471,56
0,20,52,540,1,134,60,66,8
0,20,52,541,1,117,68,41,8
0,20,52,542,1,1841,1098,659,84
0,20,52,543,1,2496,1236,1131,129
0,20,52,544,1,225,86,125,14
0,20,52,545,1,744,386,330,28
0,20,52,546,1,3291,2111,1115,65
0,20,52,547,1,1217,721,457,39
0,20,52,548,1,3124,1738,1298,88
0,20,52,549,1,423,260,153,10
0,20,52,550,1,484,252,202,30
0,20,52,551,1,1393,706,621,66
0,20,52,552,1,1024,547,438,39
0,20,52,553,1,1122,520,557,45
0,20,52,554,1,1033,625,363,45
0,20,52,555,1,643,302,312,29
0,20,52,556,1,1984,1037,854,93
0,20,52,557,1,2249,1290,885,74
0,20,52,558,1,1675,705,918,52
0,20,52,559,1,450,255,185,10
0,20,52,560,1,5834,3821,1951,62
0,20,52,561,1,1610,1045,485,80
0,20,52,562,1,610,493,92,25
0,20,52,563,1,490,296,183,11
0,20,52,564,1,54,49,4,1
0,20,52,565,1,1167,793,341,33
0,20,52,566,1,1079,648,396,35
0,20,52,567,1,1400,943,418,39
0,20,52,568,1,1493,1076,391,26
0,20,52,569,1,1423,957,430,36
0,20,52,570,1,597,416,165,16
0,20,52,571,1,470,358,102,10
0,20,52,572,1,294,208,69,17
0,20,52,573,1,661,532,110,19
0,20,52,574,1,219,185,29,5
0,20,52,575,1,69,58,11,0
0,20,52,576,1,1197,772,383,42
0,20,52,577,1,86,76,10,0
0,20,52,578,1,1880,1283,524,73
0,20,52,579,1,1272,844,383,45
0,20,52,580,1,432,359,67,6
0,20,52,581,1,1361,905,428,28
0,20,52,582,1,91,83,7,1
0,20,53,583,1,291,225,58,8
0,20,53,584,1,122,103,17,2
0,20,53,585,1,301,248,44,9
0,20,53,586,1,63,52,10,1
0,20,53,587,1,145,123,19,3
0,20,53,588,1,130,114,15,1
0,20,53,589,1,122,116,6,0
0,20,53,590,1,69,64,5,0
0,20,53,591,1,82,76,5,1
0,20,53,592,1,344,280,60,4
0,20,54,593,1,584,426,152,6
0,20,54,594,1,564,497,60,7
0,20,54,595,1,232,216,15,1
0,20,55,596,1,158,110,44,4
0,20,55,597,1,512,377,129,6
0,20,55,598,1,219,141,71,7
0,20,55,599,1,99,61,37,1
0,20,55,600,1,430,165,256,9
0,20,55,601,1,603,403,190,10
0,20,55,602,1,124,71,48,5
0,20,55,603,1,473,319,150,4
0,20,55,604,1,247,79,164,4
0,20,55,605,1,814,392,406,16
0,20,55,606,1,337,157,175,5
0,20,55,607,1,291,129,158,4
0,20,56,608,1,264,206,53,5
0,20,56,609,1,346,268,74,4
0,20,56,610,1,322,245,65,12
0,20,56,611,1,253,186,65,2
0,20,57,612,1,422,323,94,5
0,20,57,613,1,349,249,97,3
0,20,57,614,1,304,223,79,2
0,20,57,615,1,268,206,60,2
0,20,57,616,1,119,76,42,1
0,20,57,617,1,493,327,154,12
0,20,57,618,1,158,102,49,7
0,20,57,619,1,548,310,224,14
0,20,57,620,1,502,288,199,15
0,20,58,621,1,1458,1044,389,25
0,20,58,622,1,79,67,12,0
0,20,58,623,1,115,92,20,3
0,20,59,624,1,367,247,113,7
0,20,59,625,1,76,66,10,0
0,20,59,626,1,109,86,22,1
0,20,59,627,1,378,327,40,11
0,20,60,628,1,66,16,49,1
0,20,60,629,1,83,73,9,1
0,20,60,630,1,143,104,35,4
0,20,60,631,1,608,103,494,11
0,20,60,632,1,138,42,93,3
0,20,60,633,1,330,25,300,5
0,20,60,634,1,498,51,442,5
0,20,60,635,1,320,70,242,8
0,20,60,636,1,353,48,299,6
0,20,61,637,1,160,128,28,4
0,20,61,638,1,403,334,63,6
0,20,61,639,1,95,84,8,3
0,20,61,640,1,82,62,19,1
0,20,61,641,1,161,144,17,0
0,20,61,642,1,342,274,64,4
0,20,61,643,1,105,77,26,2
0,20,61,644,1,140,113,25,2
0,20,61,645,1,247,195,48,4
0,20,61,646,1,301,242,54,5
0,20,61,647,1,365,279,80,6
0,20,61,648,1,201,152,46,3
0,20,61,649,1,94,77,17,0
0,20,62,650,1,879,657,195,27
0,20,62,651,1,1045,736,279,30
0,20,62,652,1,340,255,77,8
0,20,62,653,1,318,230,82,6
0,20,62,654,1,617,437,163,17
0,20,62,655,1,531,393,125,13
0,20,62,656,1,207,137,62,8
0,20,62,657,1,611,445,156,10
0,20,63,658,1,358,260,96,2
0,20,63,659,1,396,254,137,5
0,20,63,660,1,784,492,268,24
0,20,63,661,1,386,248,131,7
0,20,63,662,1,533,360,156,17
0,20,63,663,1,677,435,227,15
0,20,63,664,1,686,499,172,15
0,20,63,665,1,536,358,167,11
0,20,63,666,1,457,297,155,5
0,20,63,667,1,791,510,266,15
0,20,63,668,1,744,476,243,25
0,20,63,669,1,988,706,264,18
0,20,63,670,1,1519,1049,443,27
0,20,64,671,1,153,136,16,1
0,20,64,672,1,169,141,26,2
0,20,64,673,1,423,370,44,9
0,20,64,674,1,165,106,55,4
0,20,64,675,1,348,241,96,11
0,20,64,676,1,503,345,151,7
0,20,64,677,1,480,340,130,10
0,20,64,678,1,92,86,5,1
0,20,64,679,1,88,69,17,2
0,20,64,680,1,159,132,25,2
0,20,65,681,1,7178,3865,3138,175
0,20,65,682,1,351,246,93,12
0,20,65,683,1,237,212,23,2
0,20,65,684,1,333,263,57,13
0,20,65,685,1,245,194,40,11
0,20,65,686,1,1236,834,357,45
0,20,65,687,1,1320,967,308,45
0,20,66,688,1,41,14,27,0
0,20,66,689,1,99,11,82,6
0,20,66,690,1,256,79,170,7
0,20,66,691,1,62,54,8,0
0,20,66,692,1,396,229,161,6
0,20,66,693,1,52,17,33,2
