"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,3,3,442,1,831,499,316,16
0,3,3,443,1,628,361,260,7
0,3,3,444,1,730,379,330,21
0,3,3,445,1,1680,1033,600,47
0,3,3,446,1,1512,850,610,52
0,3,3,447,1,1186,667,495,24
0,3,3,448,1,1061,582,463,16
0,3,3,449,1,537,219,301,17
0,3,3,450,1,1595,676,886,33
0,3,3,451,1,268,110,152,6
0,3,3,452,1,640,320,301,19
0,3,3,453,1,971,520,423,28
0,3,3,454,1,755,413,317,25
0,3,3,455,1,1644,859,726,59
0,3,3,456,1,858,492,344,22
0,3,3,457,1,1140,663,442,35
0,3,3,458,1,1218,653,539,26
0,3,3,459,1,696,402,276,18
0,3,3,460,1,913,444,448,21
0,3,3,461,1,779,428,308,43
0,3,3,462,1,639,341,272,26
0,3,3,463,1,713,417,279,17
0,3,3,464,1,672,375,277,20
0,3,3,465,1,898,533,340,25
0,3,3,466,1,1272,697,530,45
0,3,3,467,1,670,327,322,21
0,3,3,468,1,836,482,324,30
0,3,3,469,1,893,499,367,27
0,3,3,470,1,860,484,356,20
0,3,3,471,1,601,330,252,19
0,3,3,472,1,1033,572,425,36
0,3,3,473,1,1135,670,438,27
0,3,3,474,1,1064,558,490,16
0,3,3,475,1,980,500,454,26
0,3,3,476,1,799,471,313,15
0,3,3,477,1,1085,620,432,33
0,3,3,478,1,951,555,381,15
0,3,3,479,1,594,378,208,8
0,3,3,480,1,696,457,215,24
0,3,3,481,1,634,367,252,15
0,3,3,482,1,732,432,278,22
0,3,3,483,1,1081,617,428,36
0,3,3,484,1,1041,585,432,24
0,3,3,485,1,941,576,355,10
0,3,3,486,1,1395,793,559,43
0,3,3,487,1,817,424,365,28
0,3,3,488,1,1123,633,460,30
0,3,3,489,1,928,506,396,26
0,3,3,490,1,791,421,353,17
0,3,3,491,1,634,343,284,7
0,3,3,492,1,875,457,402,16
0,3,3,493,1,806,498,294,14
0,3,3,494,1,1062,569,466,27
0,3,3,495,1,0,0,0,0
0,3,3,496,1,891,531,334,26
0,3,3,497,1,2386,1417,919,50
0,3,3,498,1,1573,920,614,39
0,3,3,499,1,1597,895,658,44
0,3,3,500,1,1153,660,456,37
0,3,3,501,1,1453,827,592,34
0,3,3,502,1,1687,854,782,51
0,3,3,503,1,1167,690,452,25
0,3,3,504,1,1400,860,511,29
0,3,3,505,1,842,486,339,17
0,3,3,506,1,1599,883,676,40
0,3,3,507,1,892,552,314,26
0,3,3,508,1,953,579,347,27
0,3,3,509,1,932,532,383,17
0,3,3,510,1,788,473,300,15
0,3,3,511,1,880,540,305,35
0,3,3,512,1,752,468,254,30
0,3,3,513,1,653,380,256,17
0,3,3,514,1,739,437,284,18
0,3,3,515,1,774,430,317,27
0,3,3,516,1,1068,657,383,28
0,3,3,517,1,787,485,279,23
0,3,3,518,1,778,476,276,26
0,3,3,519,1,1131,714,392,25
0,3,3,520,1,711,391,310,10
0,3,3,521,1,545,395,132,18
0,3,3,522,1,1044,649,369,26
0,3,3,523,1,1063,637,399,27
0,3,3,524,1,1555,1062,466,27
0,3,3,525,1,1611,1017,548,46
0,3,3,526,1,1489,1008,438,43
0,3,3,527,1,925,541,351,33
0,3,3,528,1,750,465,265,20
0,3,3,529,1,1343,815,496,32
0,3,3,530,1,667,404,239,24
0,3,3,531,1,879,529,324,26
0,3,3,532,1,1500,910,542,48
0,3,3,533,1,722,378,328,16
0,3,3,534,1,838,595,222,21
0,3,3,535,1,1492,967,474,51
0,3,3,536,1,673,446,211,16
0,3,3,537,1,1058,699,326,33
0,3,3,538,1,1049,612,401,36
0,3,3,539,1,760,455,277,28
0,3,3,540,1,956,573,345,38
0,3,3,541,1,1023,588,403,32
0,3,3,542,1,762,438,302,22
0,3,3,543,1,975,612,336,27
0,3,3,544,1,1101,696,377,28
0,3,3,545,1,1049,610,404,35
0,3,3,546,1,1268,719,513,36
0,3,3,547,1,767,474,272,21
0,3,3,548,1,1027,653,335,39
0,3,3,549,1,1292,831,418,43
0,3,3,550,1,575,369,186,20
0,3,3,551,1,1436,1031,359,46
0,3,3,552,1,497,314,169,14
0,3,3,553,1,592,409,175,8
0,3,3,554,1,1322,877,418,27
0,3,3,555,1,927,609,292,26
0,3,3,556,1,753,527,204,22
0,3,3,557,1,962,658,277,27
0,3,3,558,1,541,360,162,19
0,3,3,559,1,990,743,224,23
0,3,3,560,1,760,516,223,21
0,3,3,561,1,1181,785,371,25
0,3,3,562,1,1135,773,323,39
0,3,3,563,1,822,460,332,30
0,3,3,564,1,796,432,353,11
0,3,3,565,1,789,445,340,4
0,3,3,566,1,571,325,239,7
0,3,3,567,1,604,329,249,26
0,3,3,568,1,583,324,243,16
0,3,3,569,1,770,446,302,22
0,3,3,570,1,809,494,293,22
0,3,3,571,1,741,428,289,24
0,3,3,572,1,590,398,168,24
0,3,3,573,1,963,632,296,35
0,3,3,574,1,861,540,299,22
